,index,PrintPol,GlycType,DP,Valency,GlycSpace,PolSpace,GlycDen,MVF,SubArr,ExpNum,FileName,MVF_orig,MVF_norm,Experiment
445,445,1.0,2-3 SiaLac,200.0,74.0,0.37,0.629,46.514,17.80109214430064,1,75,Data/H1N1_MDCK/MDCK_sheet3.csv,828.0,0.4391304157631881,Binder
446,446,1.0,2-3 SiaLac,200.0,74.0,0.37,0.769,56.895,14.658581597679936,1,75,Data/H1N1_MDCK/MDCK_sheet3.csv,834.0,0.36160865745244436,Binder
447,447,1.0,2-3 SiaLac,200.0,104.0,0.52,0.271,28.134,27.902182412739034,1,76,Data/H1N1_MDCK/MDCK_sheet3.csv,785.0,0.6883115296681019,Binder
448,448,1.0,2-3 SiaLac,200.0,104.0,0.52,0.221,23.022,38.31118060985145,1,76,Data/H1N1_MDCK/MDCK_sheet3.csv,882.0,0.945088342513246,Binder
449,449,1.0,2-3 SiaLac,200.0,104.0,0.52,0.452,47.053,17.682188170786137,1,76,Data/H1N1_MDCK/MDCK_sheet3.csv,832.0,0.43619720521059646,Binder
450,450,1.0,2-3 SiaLac,200.0,104.0,0.52,0.528,54.932,15.655719799024247,1,76,Data/H1N1_MDCK/MDCK_sheet3.csv,860.0,0.3862067949925547,Binder
451,451,1.0,2-3 SiaLac,200.0,104.0,0.52,0.535,55.645,14.520621798903765,1,76,Data/H1N1_MDCK/MDCK_sheet3.csv,808.0,0.35820536380595974,Binder
452,452,1.0,2-3 SiaLac,200.0,104.0,0.52,0.539,56.067,14.054613230599104,1,76,Data/H1N1_MDCK/MDCK_sheet3.csv,788.0,0.34670952216377415,Binder
453,453,1.0,2-3 SiaLac,300.0,108.0,0.36,0.53,57.288,14.36601033375227,1,77,Data/H1N1_MDCK/MDCK_sheet3.csv,823.0,0.35439129462282426,Binder
454,454,1.0,2-3 SiaLac,300.0,108.0,0.36,0.184,19.883,40.53714228235176,1,77,Data/H1N1_MDCK/MDCK_sheet3.csv,806.0,1.0,Binder
455,455,1.0,2-3 SiaLac,300.0,108.0,0.36,0.444,47.917,16.236408790199718,1,77,Data/H1N1_MDCK/MDCK_sheet3.csv,778.0,0.40053165753789205,Binder
456,456,1.0,2-3 SiaLac,300.0,108.0,0.36,0.541,58.407,13.4915335490609,1,77,Data/H1N1_MDCK/MDCK_sheet3.csv,788.0,0.33281905900245395,Binder
457,457,1.0,2-3 SiaLac,300.0,108.0,0.36,0.562,60.749,12.115425768325403,1,77,Data/H1N1_MDCK/MDCK_sheet3.csv,736.0,0.29887222152805704,Binder
458,458,1.0,2-3 SiaLac,300.0,108.0,0.36,0.472,50.944,15.723146984924622,1,77,Data/H1N1_MDCK/MDCK_sheet3.csv,801.0,0.3878701383390276,Binder
459,459,1.0,2-3 SiaLac,300.0,138.0,0.46,0.525,72.474,10.997047216932968,1,78,Data/H1N1_MDCK/MDCK_sheet3.csv,797.0,0.27128323798297543,Binder
460,460,1.0,2-3 SiaLac,300.0,138.0,0.46,0.548,75.693,10.978558122943998,1,78,Data/H1N1_MDCK/MDCK_sheet3.csv,831.0,0.2708271354323766,Binder
461,461,1.0,2-3 SiaLac,300.0,138.0,0.46,0.557,76.835,9.878310665712242,1,78,Data/H1N1_MDCK/MDCK_sheet3.csv,759.0,0.24368542303518176,Binder
462,462,1.0,2-3 SiaLac,300.0,138.0,0.46,0.618,85.322,8.391739527906049,1,78,Data/H1N1_MDCK/MDCK_sheet3.csv,716.0,0.20701359433418853,Binder
463,463,1.0,2-3 SiaLac,300.0,138.0,0.46,0.571,78.808,9.415287788041823,1,78,Data/H1N1_MDCK/MDCK_sheet3.csv,742.0,0.23226323460252551,Binder
464,464,1.0,2-3 SiaLac,300.0,138.0,0.46,0.531,73.279,9.852754540864368,1,78,Data/H1N1_MDCK/MDCK_sheet3.csv,722.0,0.24305498577668264,Binder
465,465,5.0,2-3 SiaLac,150.0,51.0,0.34,2.311,117.864,7.245639041607276,1,79,Data/H1N1_MDCK/MDCK_sheet3.csv,854.0,0.17874074573731694,Binder
466,466,5.0,2-3 SiaLac,150.0,51.0,0.34,2.384,121.599,7.352034145017639,1,79,Data/H1N1_MDCK/MDCK_sheet3.csv,894.0,0.18136537829452323,Binder
467,467,5.0,2-3 SiaLac,150.0,51.0,0.34,2.3,117.298,6.956640351924159,1,79,Data/H1N1_MDCK/MDCK_sheet3.csv,816.0,0.17161151379318618,Binder
468,468,5.0,2-3 SiaLac,150.0,51.0,0.34,2.409,122.844,6.357656865618183,1,79,Data/H1N1_MDCK/MDCK_sheet3.csv,781.0,0.15683534920482176,Binder
469,469,5.0,2-3 SiaLac,150.0,51.0,0.34,2.391,121.938,6.208072955108333,1,79,Data/H1N1_MDCK/MDCK_sheet3.csv,757.0,0.1531453034322816,Binder
470,470,5.0,2-3 SiaLac,150.0,51.0,0.34,2.706,138.028,5.353986147738141,1,79,Data/H1N1_MDCK/MDCK_sheet3.csv,739.0,0.13207606274873132,Binder
471,471,5.0,2-3 SiaLac,150.0,87.0,0.58,1.683,146.459,6.636669648160918,1,80,Data/H1N1_MDCK/MDCK_sheet3.csv,972.0,0.16371824145705152,Binder
472,472,5.0,2-3 SiaLac,150.0,87.0,0.58,1.587,138.028,6.781232793346278,1,80,Data/H1N1_MDCK/MDCK_sheet3.csv,936.0,0.1672844313028586,Binder
473,473,5.0,2-3 SiaLac,150.0,87.0,0.58,1.669,145.21,5.901797396873493,1,80,Data/H1N1_MDCK/MDCK_sheet3.csv,857.0,0.14558987300500703,Binder
474,474,5.0,2-3 SiaLac,150.0,87.0,0.58,1.887,164.152,5.433988011111653,1,80,Data/H1N1_MDCK/MDCK_sheet3.csv,892.0,0.13404960747510297,Binder
475,475,5.0,2-3 SiaLac,150.0,87.0,0.58,2.14,186.219,4.414157524205371,1,80,Data/H1N1_MDCK/MDCK_sheet3.csv,822.0,0.10889167996746327,Binder
476,476,5.0,2-3 SiaLac,200.0,74.0,0.37,2.436,180.245,3.384282504369053,1,81,Data/H1N1_MDCK/MDCK_sheet3.csv,610.0,0.08348596654388322,Binder
477,477,5.0,2-3 SiaLac,200.0,74.0,0.37,2.653,196.345,2.8877740711502713,1,81,Data/H1N1_MDCK/MDCK_sheet3.csv,567.0,0.07123773183211023,Binder
478,478,5.0,2-3 SiaLac,200.0,74.0,0.37,2.457,181.787,3.058524536958088,1,81,Data/H1N1_MDCK/MDCK_sheet3.csv,556.0,0.07544992973739165,Binder
479,479,5.0,2-3 SiaLac,200.0,74.0,0.37,2.622,194.013,2.834861581440419,1,81,Data/H1N1_MDCK/MDCK_sheet3.csv,550.0,0.06993244767218343,Binder
480,480,5.0,2-3 SiaLac,200.0,74.0,0.37,2.54,187.938,3.027594206600049,1,81,Data/H1N1_MDCK/MDCK_sheet3.csv,569.0,0.07468691763006052,Binder
481,481,5.0,2-3 SiaLac,200.0,74.0,0.37,2.68,198.32,2.864058087938685,1,81,Data/H1N1_MDCK/MDCK_sheet3.csv,568.0,0.07065268853906312,Binder
482,482,5.0,2-3 SiaLac,200.0,104.0,0.52,1.791,186.307,3.054098879805912,1,82,Data/H1N1_MDCK/MDCK_sheet3.csv,569.0,0.07534075437615502,Binder
483,483,5.0,2-3 SiaLac,200.0,104.0,0.52,2.015,209.551,2.376509775663204,1,82,Data/H1N1_MDCK/MDCK_sheet3.csv,498.0,0.058625488671850474,Binder
484,484,5.0,2-3 SiaLac,200.0,104.0,0.52,1.893,196.828,2.5098055154754406,1,82,Data/H1N1_MDCK/MDCK_sheet3.csv,494.0,0.061913725886101965,Binder
485,485,5.0,2-3 SiaLac,200.0,104.0,0.52,2.068,215.053,2.301758171241508,1,82,Data/H1N1_MDCK/MDCK_sheet3.csv,495.0,0.05678146118957184,Binder
486,486,5.0,2-3 SiaLac,200.0,104.0,0.52,1.417,147.404,3.697321646631028,1,82,Data/H1N1_MDCK/MDCK_sheet3.csv,545.0,0.0912082460297329,Binder
487,487,5.0,2-3 SiaLac,200.0,104.0,0.52,1.357,141.169,3.548937797958475,1,82,Data/H1N1_MDCK/MDCK_sheet3.csv,501.0,0.08754780426403022,Binder
488,488,5.0,2-3 SiaLac,300.0,108.0,0.36,2.382,257.237,2.3324793867134197,1,83,Data/H1N1_MDCK/MDCK_sheet3.csv,600.0,0.057539314697298914,Binder
489,489,5.0,2-3 SiaLac,300.0,108.0,0.36,2.371,256.039,2.3590156187143365,1,83,Data/H1N1_MDCK/MDCK_sheet3.csv,604.0,0.05819392995892947,Binder
490,490,5.0,2-3 SiaLac,300.0,108.0,0.36,2.369,255.899,2.266519212658119,1,83,Data/H1N1_MDCK/MDCK_sheet3.csv,580.0,0.05591216067652776,Binder
491,491,5.0,2-3 SiaLac,300.0,108.0,0.36,2.306,248.996,2.269112756831435,1,83,Data/H1N1_MDCK/MDCK_sheet3.csv,565.0,0.0559761401291308,Binder
492,492,5.0,2-3 SiaLac,300.0,108.0,0.36,1.81,195.466,3.069587549752898,1,83,Data/H1N1_MDCK/MDCK_sheet3.csv,600.0,0.07572284026270083,Binder
493,493,5.0,2-3 SiaLac,300.0,108.0,0.36,1.228,132.625,4.54665409990575,1,83,Data/H1N1_MDCK/MDCK_sheet3.csv,603.0,0.11216020281442433,Binder
494,494,5.0,2-3 SiaLac,300.0,138.0,0.46,2.41,332.563,1.6658497788388968,1,84,Data/H1N1_MDCK/MDCK_sheet3.csv,554.0,0.04109440589659279,Binder
495,495,5.0,2-3 SiaLac,300.0,138.0,0.46,2.445,337.408,1.5915449544764795,1,84,Data/H1N1_MDCK/MDCK_sheet3.csv,537.0,0.039261399912972506,Binder
496,496,5.0,2-3 SiaLac,300.0,138.0,0.46,1.72,237.379,2.5528795723294815,1,84,Data/H1N1_MDCK/MDCK_sheet3.csv,606.0,0.06297630835809812,Binder
497,497,5.0,2-3 SiaLac,300.0,138.0,0.46,2.549,351.698,1.5638417050992615,1,84,Data/H1N1_MDCK/MDCK_sheet3.csv,550.0,0.038577995809539224,Binder
498,498,5.0,2-3 SiaLac,300.0,138.0,0.46,2.567,354.242,1.4905064899136748,1,84,Data/H1N1_MDCK/MDCK_sheet3.csv,528.0,0.03676890885726253,Binder
499,499,5.0,2-3 SiaLac,300.0,138.0,0.46,2.629,362.84,1.3862859662661229,1,84,Data/H1N1_MDCK/MDCK_sheet3.csv,503.0,0.03419792043085523,Binder
500,500,10.0,2-3 SiaLac,150.0,51.0,0.34,4.135,210.888,3.309813739994689,1,85,Data/H1N1_MDCK/MDCK_sheet3.csv,698.0,0.08164891636763573,Binder
501,501,10.0,2-3 SiaLac,150.0,51.0,0.34,4.255,216.999,3.0783551997935477,1,85,Data/H1N1_MDCK/MDCK_sheet3.csv,668.0,0.07593912709366639,Binder
502,502,10.0,2-3 SiaLac,150.0,51.0,0.34,4.055,206.814,3.287978570116143,1,85,Data/H1N1_MDCK/MDCK_sheet3.csv,680.0,0.08111027035932912,Binder
503,503,10.0,2-3 SiaLac,150.0,51.0,0.34,4.333,220.96,3.231354091238233,1,85,Data/H1N1_MDCK/MDCK_sheet3.csv,714.0,0.07971341612418087,Binder
504,504,10.0,2-3 SiaLac,150.0,51.0,0.34,3.812,194.41,3.5286250707268145,1,85,Data/H1N1_MDCK/MDCK_sheet3.csv,686.0,0.08704671498915788,Binder
505,505,10.0,2-3 SiaLac,150.0,51.0,0.34,2.106,107.388,7.123700972175662,1,85,Data/H1N1_MDCK/MDCK_sheet3.csv,765.0,0.17573268787812493,Binder
506,506,10.0,2-3 SiaLac,150.0,87.0,0.58,2.943,256.069,2.636008263397756,1,86,Data/H1N1_MDCK/MDCK_sheet3.csv,675.0,0.06502698796667193,Binder
507,507,10.0,2-3 SiaLac,150.0,87.0,0.58,3.089,268.769,2.548657025177755,1,86,Data/H1N1_MDCK/MDCK_sheet3.csv,685.0,0.06287214346353512,Binder
508,508,10.0,2-3 SiaLac,150.0,87.0,0.58,2.695,234.46,3.032500213255992,1,86,Data/H1N1_MDCK/MDCK_sheet3.csv,711.0,0.0748079426056686,Binder
509,509,10.0,2-3 SiaLac,150.0,87.0,0.58,2.757,239.866,2.976661969599693,1,86,Data/H1N1_MDCK/MDCK_sheet3.csv,714.0,0.07343048379844999,Binder
510,510,10.0,2-3 SiaLac,150.0,87.0,0.58,2.778,241.7,3.2933388498138187,1,86,Data/H1N1_MDCK/MDCK_sheet3.csv,796.0,0.08124250167599027,Binder
511,511,10.0,2-3 SiaLac,150.0,87.0,0.58,3.699,321.856,2.622290713859614,1,86,Data/H1N1_MDCK/MDCK_sheet3.csv,844.0,0.06468859337924406,Binder
512,512,10.0,2-3 SiaLac,200.0,74.0,0.37,4.66,344.841,1.699333895911449,1,87,Data/H1N1_MDCK/MDCK_sheet3.csv,586.0,0.04192041669033169,Binder
513,513,10.0,2-3 SiaLac,200.0,74.0,0.37,4.764,352.553,1.5969230158302439,1,87,Data/H1N1_MDCK/MDCK_sheet3.csv,563.0,0.039394069880586524,Binder
514,514,10.0,2-3 SiaLac,200.0,74.0,0.37,5.189,384.007,1.4765355839867502,1,87,Data/H1N1_MDCK/MDCK_sheet3.csv,567.0,0.03642426428834808,Binder
515,515,10.0,2-3 SiaLac,200.0,74.0,0.37,4.805,355.543,1.7606871742658412,1,87,Data/H1N1_MDCK/MDCK_sheet3.csv,626.0,0.04343392442422794,Binder
516,516,10.0,2-3 SiaLac,200.0,74.0,0.37,4.734,350.296,2.032566743554023,1,87,Data/H1N1_MDCK/MDCK_sheet3.csv,712.0,0.05014084933261121,Binder
517,517,10.0,2-3 SiaLac,200.0,74.0,0.37,5.176,382.993,1.9530383061831418,1,87,Data/H1N1_MDCK/MDCK_sheet3.csv,748.0,0.04817898342659976,Binder
518,518,10.0,2-3 SiaLac,200.0,104.0,0.52,3.431,356.789,1.8722550302840055,1,88,Data/H1N1_MDCK/MDCK_sheet3.csv,668.0,0.04618616224210531,Binder
519,519,10.0,2-3 SiaLac,200.0,104.0,0.52,3.445,358.324,1.8865607662339112,1,88,Data/H1N1_MDCK/MDCK_sheet3.csv,676.0,0.0465390666439564,Binder
520,520,10.0,2-3 SiaLac,200.0,104.0,0.52,2.91,302.652,2.223676037164797,1,88,Data/H1N1_MDCK/MDCK_sheet3.csv,673.0,0.05485527375551818,Binder
521,521,10.0,2-3 SiaLac,200.0,104.0,0.52,3.515,365.565,1.8464568544581674,1,88,Data/H1N1_MDCK/MDCK_sheet3.csv,675.0,0.04554975389229745,Binder
522,522,10.0,2-3 SiaLac,200.0,104.0,0.52,3.447,358.462,1.9695253611261445,1,88,Data/H1N1_MDCK/MDCK_sheet3.csv,706.0,0.04858569820753242,Binder
523,523,10.0,2-3 SiaLac,200.0,104.0,0.52,3.535,367.604,1.9695106690895638,1,88,Data/H1N1_MDCK/MDCK_sheet3.csv,724.0,0.04858533577358287,Binder
524,524,10.0,2-3 SiaLac,300.0,108.0,0.36,4.063,438.766,1.5931042970512757,1,89,Data/H1N1_MDCK/MDCK_sheet3.csv,699.0,0.03929986692093116,Binder
525,525,10.0,2-3 SiaLac,300.0,108.0,0.36,4.013,433.403,1.684344593830684,1,89,Data/H1N1_MDCK/MDCK_sheet3.csv,730.0,0.041550649577091175,Binder
526,526,10.0,2-3 SiaLac,300.0,108.0,0.36,4.066,439.074,1.7445806401654391,1,89,Data/H1N1_MDCK/MDCK_sheet3.csv,766.0,0.04303659661092981,Binder
527,527,10.0,2-3 SiaLac,300.0,108.0,0.36,4.639,501.02,1.8083110454672469,1,89,Data/H1N1_MDCK/MDCK_sheet3.csv,906.0,0.04460874505834401,Binder
528,528,10.0,2-3 SiaLac,300.0,108.0,0.36,4.337,468.439,1.7099344845326712,1,89,Data/H1N1_MDCK/MDCK_sheet3.csv,801.0,0.042181919796480276,Binder
529,529,10.0,2-3 SiaLac,300.0,108.0,0.36,4.129,445.978,1.863320612227509,1,89,Data/H1N1_MDCK/MDCK_sheet3.csv,831.0,0.045965761455235184,Binder
530,530,10.0,2-3 SiaLac,300.0,138.0,0.46,4.312,595.114,0.8468965609950362,1,90,Data/H1N1_MDCK/MDCK_sheet3.csv,504.0,0.020891866404794422,Non-binder
531,531,10.0,2-3 SiaLac,300.0,138.0,0.46,4.167,575.032,0.9216878365030119,1,90,Data/H1N1_MDCK/MDCK_sheet3.csv,530.0,0.022736872522567474,Non-binder
532,532,10.0,2-3 SiaLac,300.0,138.0,0.46,4.256,587.294,0.9160658886349937,1,90,Data/H1N1_MDCK/MDCK_sheet3.csv,538.0,0.02259818618328732,Non-binder
533,533,10.0,2-3 SiaLac,300.0,138.0,0.46,4.277,590.19,0.9895118521154204,1,90,Data/H1N1_MDCK/MDCK_sheet3.csv,584.0,0.02441000515584479,Non-binder
534,534,10.0,2-3 SiaLac,300.0,138.0,0.46,4.322,596.369,0.9775826711314639,1,90,Data/H1N1_MDCK/MDCK_sheet3.csv,583.0,0.024115727357452724,Non-binder
535,535,10.0,2-3 SiaLac,300.0,138.0,0.46,4.496,620.409,1.2056562686872692,1,90,Data/H1N1_MDCK/MDCK_sheet3.csv,748.0,0.029742014380035944,Non-binder
536,536,1.0,Lac,150.0,77.0,0.51,0.522,39.907,0.4510486882000652,1,91,Data/H1N1_MDCK/MDCK_sheet3.csv,18.0,0.011126800331863395,Non-binder
537,537,1.0,Lac,150.0,77.0,0.51,0.519,39.724,0.3524317792770114,1,91,Data/H1N1_MDCK/MDCK_sheet3.csv,14.0,0.008694045989286374,Non-binder
538,538,1.0,Lac,150.0,77.0,0.51,0.518,39.633,0.47939848106376,1,91,Data/H1N1_MDCK/MDCK_sheet3.csv,19.0,0.011826153844901661,Non-binder
539,539,1.0,Lac,150.0,77.0,0.51,0.513,39.266,0.40747720674374777,1,91,Data/H1N1_MDCK/MDCK_sheet3.csv,16.0,0.010051947024424239,Non-binder
540,540,1.0,Lac,150.0,77.0,0.51,0.517,39.541,0.4046432816570143,1,91,Data/H1N1_MDCK/MDCK_sheet3.csv,16.0,0.009982037678891333,Non-binder
541,541,1.0,Lac,150.0,77.0,0.51,0.519,39.724,0.6293424629946632,1,91,Data/H1N1_MDCK/MDCK_sheet3.csv,25.0,0.015525082123725668,Non-binder
542,542,1.0,Lac,150.0,110.0,0.73,0.723,79.19,0.0,1,92,Data/H1N1_MDCK/MDCK_sheet3.csv,0.0,0.0,Non-binder
543,543,1.0,Lac,150.0,110.0,0.73,0.795,87.059,0.13783755843738155,1,92,Data/H1N1_MDCK/MDCK_sheet3.csv,12.0,0.0034002781320228996,Non-binder
544,544,1.0,Lac,150.0,110.0,0.73,0.504,55.157,0.1994307159562703,1,92,Data/H1N1_MDCK/MDCK_sheet3.csv,11.0,0.0049197033813381166,Non-binder
545,545,1.0,Lac,150.0,110.0,0.73,0.786,86.054,0.29051525786134286,1,92,Data/H1N1_MDCK/MDCK_sheet3.csv,25.0,0.0071666437618574195,Non-binder
546,546,1.0,Lac,150.0,110.0,0.73,0.886,96.983,0.39182124702267407,1,92,Data/H1N1_MDCK/MDCK_sheet3.csv,38.0,0.009665734310858348,Non-binder
547,547,1.0,Lac,150.0,110.0,0.73,0.891,97.606,0.15367907710591563,1,92,Data/H1N1_MDCK/MDCK_sheet3.csv,15.0,0.003791068349996179,Non-binder
548,548,1.0,Lac,200.0,94.0,0.47,0.823,77.374,0.10339390492930442,1,93,Data/H1N1_MDCK/MDCK_sheet3.csv,8.0,0.00255059678872129,Non-binder
549,549,1.0,Lac,200.0,94.0,0.47,0.854,80.285,0.049822507317680766,1,93,Data/H1N1_MDCK/MDCK_sheet3.csv,4.0,0.0012290582047114723,Non-binder
550,550,1.0,Lac,200.0,94.0,0.47,0.82,77.065,0.4671381301498735,1,93,Data/H1N1_MDCK/MDCK_sheet3.csv,36.0,0.011523706503436643,Non-binder
551,551,1.0,Lac,200.0,94.0,0.47,0.857,80.595,0.4714932688132018,1,93,Data/H1N1_MDCK/MDCK_sheet3.csv,38.0,0.01163114226279515,Non-binder
552,552,1.0,Lac,200.0,94.0,0.47,0.783,73.564,0.43499537817410694,1,93,Data/H1N1_MDCK/MDCK_sheet3.csv,32.0,0.010730785489126263,Non-binder
553,553,1.0,Lac,200.0,94.0,0.47,0.951,89.355,0.23501762632197415,1,93,Data/H1N1_MDCK/MDCK_sheet3.csv,21.0,0.005797587424515895,Non-binder
554,554,1.0,Lac,200.0,132.0,0.66,0.621,82.023,0.31698426051229533,1,94,Data/H1N1_MDCK/MDCK_sheet3.csv,26.0,0.007819600560503683,Non-binder
555,555,1.0,Lac,200.0,132.0,0.66,0.639,84.303,0.11861974069724684,1,94,Data/H1N1_MDCK/MDCK_sheet3.csv,10.0,0.002926198888689031,Non-binder
556,556,1.0,Lac,200.0,132.0,0.66,0.627,82.747,0.362550908190025,1,94,Data/H1N1_MDCK/MDCK_sheet3.csv,30.0,0.008943672093724897,Non-binder
557,557,1.0,Lac,200.0,132.0,0.66,0.641,84.556,0.3193150101707744,1,94,Data/H1N1_MDCK/MDCK_sheet3.csv,27.0,0.007877097204994426,Non-binder
558,558,1.0,Lac,200.0,132.0,0.66,0.661,87.269,0.28647056801384224,1,94,Data/H1N1_MDCK/MDCK_sheet3.csv,25.0,0.0070668663819097085,Non-binder
559,559,1.0,Lac,200.0,132.0,0.66,0.685,90.453,0.8733817562712126,1,94,Data/H1N1_MDCK/MDCK_sheet3.csv,79.0,0.021545222655013054,Non-binder
560,560,1.0,Lac,300.0,84.0,0.28,0.795,66.741,0.5693651578489983,1,95,Data/H1N1_MDCK/MDCK_sheet3.csv,38.0,0.014045517907582671,Non-binder
561,561,1.0,Lac,300.0,84.0,0.28,0.791,66.425,0.42152803914188935,1,95,Data/H1N1_MDCK/MDCK_sheet3.csv,28.0,0.010398563278235963,Non-binder
562,562,1.0,Lac,300.0,84.0,0.28,0.854,71.769,0.32047262745753735,1,95,Data/H1N1_MDCK/MDCK_sheet3.csv,23.0,0.007905654158484137,Non-binder
563,563,1.0,Lac,300.0,84.0,0.28,0.804,67.499,0.2814856516392836,1,95,Data/H1N1_MDCK/MDCK_sheet3.csv,19.0,0.006943894803404312,Non-binder
564,564,1.0,Lac,300.0,84.0,0.28,0.866,72.723,0.4537766593787385,1,95,Data/H1N1_MDCK/MDCK_sheet3.csv,33.0,0.011194095928570047,Non-binder
565,565,1.0,Lac,300.0,84.0,0.28,0.878,73.745,0.35256627567970705,1,95,Data/H1N1_MDCK/MDCK_sheet3.csv,26.0,0.00869736384533451,Non-binder
566,566,1.0,Lac,300.0,168.0,0.56,0.644,108.25,0.5173210161662818,1,96,Data/H1N1_MDCK/MDCK_sheet3.csv,56.0,0.012761654794583351,Non-binder
567,567,1.0,Lac,300.0,168.0,0.56,0.658,110.483,0.2896373197686522,1,96,Data/H1N1_MDCK/MDCK_sheet3.csv,32.0,0.007144986140149022,Non-binder
568,568,1.0,Lac,300.0,168.0,0.56,0.666,111.893,0.2591761772407568,1,96,Data/H1N1_MDCK/MDCK_sheet3.csv,29.0,0.006393548302826262,Non-binder
569,569,1.0,Lac,300.0,168.0,0.56,0.653,109.66,0.19150100310049245,1,96,Data/H1N1_MDCK/MDCK_sheet3.csv,21.0,0.004724087400306565,Non-binder
570,570,1.0,Lac,300.0,168.0,0.56,0.669,112.364,0.16909330390516536,1,96,Data/H1N1_MDCK/MDCK_sheet3.csv,19.0,0.004171317818295785,Non-binder
571,571,1.0,Lac,300.0,168.0,0.56,0.659,110.718,0.31611842699470727,1,96,Data/H1N1_MDCK/MDCK_sheet3.csv,35.0,0.007798241543344621,Non-binder
572,572,5.0,Lac,150.0,77.0,0.51,2.822,215.92,0.1852537977028529,1,97,Data/H1N1_MDCK/MDCK_sheet3.csv,40.0,0.004569976749039484,Non-binder
573,573,5.0,Lac,150.0,77.0,0.51,2.843,217.476,0.1747319244422373,1,97,Data/H1N1_MDCK/MDCK_sheet3.csv,38.0,0.00431041545122209,Non-binder
574,574,5.0,Lac,150.0,77.0,0.51,2.608,199.543,0.07517176748871171,1,97,Data/H1N1_MDCK/MDCK_sheet3.csv,15.0,0.0018543923734219044,Non-binder
575,575,5.0,Lac,150.0,77.0,0.51,2.645,202.344,0.1383782074091646,1,97,Data/H1N1_MDCK/MDCK_sheet3.csv,28.0,0.003413615257960818,Non-binder
576,576,5.0,Lac,150.0,77.0,0.51,2.628,201.071,0.09946735232828205,1,97,Data/H1N1_MDCK/MDCK_sheet3.csv,20.0,0.0024537337051404864,Non-binder
577,577,5.0,Lac,150.0,77.0,0.51,2.704,206.842,0.024173040291623555,1,97,Data/H1N1_MDCK/MDCK_sheet3.csv,5.0,0.0005963183128019244,Non-binder
578,578,5.0,Lac,150.0,110.0,0.73,2.962,324.362,0.049327603110105374,1,98,Data/H1N1_MDCK/MDCK_sheet3.csv,16.0,0.0012168495442161603,Non-binder
579,579,5.0,Lac,150.0,110.0,0.73,2.73,298.974,0.06355067664746768,1,98,Data/H1N1_MDCK/MDCK_sheet3.csv,19.0,0.0015677147689598012,Non-binder
580,580,5.0,Lac,150.0,110.0,0.73,2.705,296.222,0.11815462727278866,1,98,Data/H1N1_MDCK/MDCK_sheet3.csv,35.0,0.0029147251291127257,Non-binder
581,581,5.0,Lac,150.0,110.0,0.73,2.746,300.677,0.2826953840832521,1,98,Data/H1N1_MDCK/MDCK_sheet3.csv,85.0,0.006973737371870101,Non-binder
582,582,5.0,Lac,150.0,110.0,0.73,2.815,308.276,0.0,1,98,Data/H1N1_MDCK/MDCK_sheet3.csv,0.0,0.0,Non-binder
583,583,5.0,Lac,150.0,110.0,0.73,2.899,317.447,0.0,1,98,Data/H1N1_MDCK/MDCK_sheet3.csv,0.0,0.0,Non-binder
584,584,5.0,Lac,200.0,94.0,0.47,3.602,338.578,0.13586234191235108,1,99,Data/H1N1_MDCK/MDCK_sheet3.csv,46.0,0.003351552040004065,Non-binder
585,585,5.0,Lac,200.0,94.0,0.47,3.846,361.516,0.18256453379656779,1,99,Data/H1N1_MDCK/MDCK_sheet3.csv,66.0,0.004503636011758259,Non-binder
586,586,5.0,Lac,200.0,94.0,0.47,3.829,359.893,0.0,1,99,Data/H1N1_MDCK/MDCK_sheet3.csv,0.0,0.0,Non-binder
587,587,5.0,Lac,200.0,94.0,0.47,3.595,337.957,0.0,1,99,Data/H1N1_MDCK/MDCK_sheet3.csv,0.0,0.0,Non-binder
588,588,5.0,Lac,200.0,94.0,0.47,3.695,347.322,0.028791726409498966,1,99,Data/H1N1_MDCK/MDCK_sheet3.csv,10.0,0.000710255454342516,Non-binder
589,589,5.0,Lac,200.0,94.0,0.47,4.144,389.549,0.06931092109079988,1,99,Data/H1N1_MDCK/MDCK_sheet3.csv,27.0,0.0017098127097374366,Non-binder
590,590,5.0,Lac,200.0,132.0,0.66,2.953,389.854,0.09234226146198321,1,100,Data/H1N1_MDCK/MDCK_sheet3.csv,36.0,0.002277966730333266,Non-binder
591,591,5.0,Lac,200.0,132.0,0.66,2.722,359.33,0.10296941530069853,1,100,Data/H1N1_MDCK/MDCK_sheet3.csv,37.0,0.0025401251667788944,Non-binder
592,592,5.0,Lac,200.0,132.0,0.66,2.724,359.632,0.08063798549628509,1,100,Data/H1N1_MDCK/MDCK_sheet3.csv,29.0,0.0019892370541223776,Non-binder
593,593,5.0,Lac,200.0,132.0,0.66,2.74,361.746,0.1437472701840518,1,100,Data/H1N1_MDCK/MDCK_sheet3.csv,52.0,0.0035460632420217146,Non-binder
594,594,5.0,Lac,200.0,132.0,0.66,2.755,363.658,0.12649247369781497,1,100,Data/H1N1_MDCK/MDCK_sheet3.csv,46.0,0.0031204092488010607,Non-binder
595,595,5.0,Lac,200.0,132.0,0.66,3.027,399.551,0.07007866329955376,1,100,Data/H1N1_MDCK/MDCK_sheet3.csv,28.0,0.001728751938442962,Non-binder
