PrintPol,GlycType,DP,Valency,GlycSpace,PolSpace,GlycDen,MVF,MVF_orig,Status,Experiment,Self-model,Cross-model,MVF_norm
5.0,2-6 SiaLac,150.0,44.0,0.29,1.961,85.311,2.2857544748039524,195.0,Conserved,Binder,Binder,Binder,0.056386670251274175
5.0,2-6 SiaLac,150.0,44.0,0.29,1.93,83.965,2.34621568510689,197.0,Conserved,Binder,Binder,Binder,0.057878171795260905
5.0,2-6 SiaLac,150.0,44.0,0.29,1.885,81.99,2.2319795096963047,183.0,Conserved,Binder,Binder,Binder,0.05506010991475387
5.0,2-6 SiaLac,150.0,60.0,0.4,1.461,87.654,1.357610605334611,119.0,Conserved,Binder,Binder,Binder,0.033490535565593144
5.0,2-6 SiaLac,150.0,60.0,0.4,1.514,90.812,1.717834647403427,156.0,Gained in MDCK,Binder,Binder,Non-binder,0.04237680681677709
5.0,2-6 SiaLac,150.0,60.0,0.4,1.324,79.417,2.228741957011723,177.0,Conserved,Binder,Binder,Binder,0.054980243587176285
5.0,2-6 SiaLac,150.0,60.0,0.4,1.566,93.971,1.8409934979940619,173.0,Gained in MDCK,Binder,Binder,Non-binder,0.045414979802253015
5.0,2-6 SiaLac,150.0,60.0,0.4,1.4,84.01,2.237828829901202,188.0,Conserved,Binder,Binder,Binder,0.05520440524184317
5.0,2-6 SiaLac,150.0,60.0,0.4,1.455,87.272,1.7302227518562654,151.0,Conserved,Binder,Binder,Binder,0.042682405676374845
5.0,2-6 SiaLac,200.0,78.0,0.39,2.186,170.539,1.3076187851459198,223.0,Gained in MDCK,Binder,Binder,Non-binder,0.032257300626620744
5.0,2-6 SiaLac,200.0,78.0,0.39,2.294,178.925,1.3469330725164175,241.0,Gained in MDCK,Binder,Binder,Non-binder,0.03322713434347882
5.0,2-6 SiaLac,200.0,78.0,0.39,2.216,172.859,1.2264331044377208,212.0,Gained in MDCK,Binder,Binder,Non-binder,0.0302545526247335
5.0,2-6 SiaLac,200.0,78.0,0.39,2.357,183.822,1.2512104100706118,230.0,Gained in MDCK,Binder,Binder,Non-binder,0.030865777398801458
5.0,2-6 SiaLac,200.0,78.0,0.39,2.279,177.736,1.3728226133141288,244.0,Gained in MDCK,Binder,Binder,Non-binder,0.03386579655151963
5.0,2-6 SiaLac,200.0,78.0,0.39,2.284,178.152,1.2349005343751405,220.0,Gained in MDCK,Binder,Binder,Non-binder,0.03046343340568352
5.0,2-6 SiaLac,200.0,98.0,0.49,1.858,182.124,1.202477432957765,219.0,Others,Non-binder,Binder,Non-binder,0.0296635965254333
5.0,2-6 SiaLac,200.0,98.0,0.49,1.936,189.726,1.1121301244953248,211.0,Others,Non-binder,Binder,Non-binder,0.027434842760968414
5.0,2-6 SiaLac,200.0,98.0,0.49,1.747,171.249,1.1970872822615022,205.0,Others,Non-binder,Binder,Non-binder,0.029530628329039018
5.0,2-6 SiaLac,200.0,98.0,0.49,1.747,171.249,1.1445322308451436,196.0,Others,Non-binder,Binder,Non-binder,0.02823416171947145
5.0,2-6 SiaLac,200.0,98.0,0.49,1.753,171.822,1.2047351328700633,207.0,Others,Non-binder,Binder,Non-binder,0.029719291125130852
5.0,2-6 SiaLac,200.0,98.0,0.49,1.849,181.163,1.2640550222727598,229.0,Gained in MDCK,Binder,Binder,Non-binder,0.03118263772686015
5.0,2-6 SiaLac,300.0,105.0,0.35,2.558,268.622,0.7482633589207138,201.0,Others,Non-binder,Binder,Non-binder,0.01845871013079473
5.0,2-6 SiaLac,300.0,105.0,0.35,2.454,257.625,0.8850072780203785,228.0,Others,Non-binder,Binder,Non-binder,0.021832009564366234
5.0,2-6 SiaLac,300.0,105.0,0.35,2.49,261.496,0.8183681585951602,214.0,Others,Non-binder,Binder,Non-binder,0.020188106820530485
5.0,2-6 SiaLac,300.0,105.0,0.35,2.462,258.494,0.7775809109689199,201.0,Others,Non-binder,Binder,Non-binder,0.01918193703820724
5.0,2-6 SiaLac,300.0,105.0,0.35,2.509,263.471,0.8425974775212453,222.0,Others,Non-binder,Binder,Non-binder,0.020785813456023473
5.0,2-6 SiaLac,300.0,105.0,0.35,2.437,255.886,0.797230016491719,204.0,Others,Non-binder,Binder,Non-binder,0.019666655605341
5.0,2-6 SiaLac,300.0,141.0,0.47,2.076,292.764,0.7856157177795083,230.0,Others,Non-binder,Binder,Non-binder,0.019380145554106654
5.0,2-6 SiaLac,300.0,141.0,0.47,1.902,268.19,0.8464148551400127,227.0,Others,Non-binder,Binder,Non-binder,0.020879983330953936
5.0,2-6 SiaLac,300.0,141.0,0.47,2.117,298.484,0.8107637260288659,242.0,Others,Non-binder,Binder,Non-binder,0.02000051509259546
5.0,2-6 SiaLac,300.0,141.0,0.47,1.991,280.709,1.0224111090132486,287.0,Others,Non-binder,Binder,Non-binder,0.025221588189218887
5.0,2-6 SiaLac,300.0,141.0,0.47,2.193,309.238,0.6629198222728125,205.0,Others,Non-binder,Binder,Non-binder,0.01635339308467783
5.0,2-6 SiaLac,300.0,141.0,0.47,2.113,298.001,0.7248297824503945,216.0,Others,Non-binder,Binder,Non-binder,0.017880633454666495
10.0,2-6 SiaLac,150.0,44.0,0.29,3.963,174.376,1.1641510299582511,203.0,Others,Non-binder,Binder,Non-binder,0.02871813266583115
10.0,2-6 SiaLac,150.0,44.0,0.29,3.733,164.231,1.4857121980624852,244.0,Gained in MDCK,Binder,Binder,Non-binder,0.03665063974451165
10.0,2-6 SiaLac,150.0,44.0,0.29,3.646,160.418,1.4586891745315362,234.0,Gained in MDCK,Binder,Binder,Non-binder,0.03598401595187411
10.0,2-6 SiaLac,150.0,44.0,0.29,4.207,185.116,1.2964843665593464,240.0,Gained in MDCK,Binder,Binder,Non-binder,0.0319826286107934
10.0,2-6 SiaLac,150.0,44.0,0.29,4.039,177.695,1.2774698218858156,227.0,Gained in MDCK,Binder,Binder,Non-binder,0.031513563856768824
10.0,2-6 SiaLac,150.0,44.0,0.29,4.128,181.65,1.222130470685384,222.0,Gained in MDCK,Binder,Binder,Non-binder,0.030148412095083732
10.0,2-6 SiaLac,150.0,60.0,0.4,2.043,122.554,1.3871436264830197,170.0,Gained in MDCK,Binder,Binder,Non-binder,0.034219077823029624
10.0,2-6 SiaLac,150.0,60.0,0.4,2.237,134.244,1.1918595989392449,160.0,Others,Non-binder,Binder,Non-binder,0.029401667997157575
10.0,2-6 SiaLac,150.0,60.0,0.4,2.049,122.953,1.3419762022886794,165.0,Gained in MDCK,Binder,Binder,Non-binder,0.03310485462792284
10.0,2-6 SiaLac,150.0,60.0,0.4,2.383,143.003,1.223750550687748,175.0,Gained in MDCK,Binder,Binder,Non-binder,0.03018837741851674
10.0,2-6 SiaLac,150.0,60.0,0.4,2.092,125.55,1.2743926722421346,160.0,Gained in MDCK,Binder,Binder,Non-binder,0.03143765446921881
10.0,2-6 SiaLac,150.0,60.0,0.4,2.243,134.603,1.2926903560841883,174.0,Gained in MDCK,Binder,Binder,Non-binder,0.03188903517372446
10.0,2-6 SiaLac,200.0,78.0,0.39,4.204,327.935,0.8172351228139723,268.0,Others,Non-binder,Non-binder,Non-binder,0.020160156261675197
10.0,2-6 SiaLac,200.0,78.0,0.39,4.318,336.784,0.9293790678892109,313.0,Others,Non-binder,Non-binder,Non-binder,0.022926605467544887
10.0,2-6 SiaLac,200.0,78.0,0.39,2.856,222.763,1.0998235793197255,245.0,Others,Non-binder,Binder,Non-binder,0.027131255865526182
10.0,2-6 SiaLac,200.0,78.0,0.39,2.979,232.328,1.157845804207844,269.0,Others,Non-binder,Binder,Non-binder,0.028562590725886555
10.0,2-6 SiaLac,200.0,78.0,0.39,4.251,331.603,0.8021640334978876,266.0,Others,Non-binder,Non-binder,Non-binder,0.01978837156084181
10.0,2-6 SiaLac,200.0,78.0,0.39,4.826,376.407,0.8634270882316216,325.0,Others,Non-binder,Non-binder,Non-binder,0.0212996535921952
10.0,2-6 SiaLac,200.0,98.0,0.49,3.396,332.834,0.8022016981438195,267.0,Others,Non-binder,Non-binder,Non-binder,0.01978930069999201
10.0,2-6 SiaLac,200.0,98.0,0.49,3.685,361.158,0.6894489392454272,249.0,Others,Non-binder,Non-binder,Non-binder,0.017007832827564302
10.0,2-6 SiaLac,200.0,98.0,0.49,2.579,252.775,1.0325388191079024,261.0,Others,Non-binder,Binder,Non-binder,0.025471425980548912
10.0,2-6 SiaLac,200.0,98.0,0.49,2.307,226.075,1.1456375096759925,259.0,Others,Non-binder,Binder,Non-binder,0.028261427549488533
10.0,2-6 SiaLac,200.0,98.0,0.49,3.492,342.25,0.8356464572680788,286.0,Others,Non-binder,Non-binder,Non-binder,0.020614340582954357
10.0,2-6 SiaLac,200.0,98.0,0.49,3.728,365.322,0.9744827850499012,356.0,Others,Non-binder,Non-binder,Non-binder,0.02403925709075333
10.0,2-6 SiaLac,300.0,105.0,0.35,5.559,583.675,0.3118173641153039,182.0,Others,Non-binder,Non-binder,Non-binder,0.007692139765142168
10.0,2-6 SiaLac,300.0,105.0,0.35,5.466,573.878,0.3293382914138545,189.0,Others,Non-binder,Non-binder,Non-binder,0.008124358868711748
10.0,2-6 SiaLac,300.0,105.0,0.35,5.554,583.164,0.3052314614756741,178.0,Others,Non-binder,Non-binder,Non-binder,0.007529673881539489
10.0,2-6 SiaLac,300.0,105.0,0.35,5.048,530.022,0.26036655082241866,138.0,Others,Non-binder,Non-binder,Non-binder,0.0064229133126577544
10.0,2-6 SiaLac,300.0,105.0,0.35,5.592,587.168,0.2469480625647174,145.0,Others,Non-binder,Non-binder,Non-binder,0.006091896188553692
10.0,2-6 SiaLac,300.0,105.0,0.35,5.422,569.362,0.3477576655976339,198.0,Others,Non-binder,Non-binder,Non-binder,0.008578741519947586
10.0,2-6 SiaLac,300.0,141.0,0.47,4.237,597.398,0.3013066665773906,180.0,Others,Non-binder,Non-binder,Non-binder,0.0074328541582608645
10.0,2-6 SiaLac,300.0,141.0,0.47,4.346,612.786,0.29537228330934456,181.0,Others,Non-binder,Non-binder,Non-binder,0.007286460433051734
10.0,2-6 SiaLac,300.0,141.0,0.47,4.355,614.069,0.30289755711491706,186.0,Others,Non-binder,Non-binder,Non-binder,0.00747209941453585
10.0,2-6 SiaLac,300.0,141.0,0.47,4.323,609.531,0.2789029598166459,170.0,Others,Non-binder,Non-binder,Non-binder,0.006880183064558772
10.0,2-6 SiaLac,300.0,141.0,0.47,4.416,622.651,0.26820803307149593,167.0,Others,Non-binder,Non-binder,Non-binder,0.006616352756278602
10.0,2-6 SiaLac,300.0,141.0,0.47,3.83,540.08,0.37587024144571174,203.0,Others,Non-binder,Non-binder,Non-binder,0.009272243189410776
1.0,2-3 SiaLac,150.0,51.0,0.34,0.499,25.445,15.209274906661426,387.0,Conserved,Binder,Binder,Binder,0.3751935644778525
1.0,2-3 SiaLac,150.0,51.0,0.34,0.525,26.781,19.267391060826707,516.0,Conserved,Binder,Binder,Binder,0.4753021544198727
1.0,2-3 SiaLac,150.0,51.0,0.34,0.525,26.788,14.67074809616246,393.0,Conserved,Binder,Binder,Binder,0.3619087895731988
1.0,2-3 SiaLac,150.0,51.0,0.34,0.761,38.815,13.602988535360042,528.0,Conserved,Binder,Binder,Binder,0.33556851246720065
1.0,2-3 SiaLac,150.0,51.0,0.34,0.538,27.459,16.38806948541462,450.0,Conserved,Binder,Binder,Binder,0.4042729349609167
1.0,2-3 SiaLac,150.0,51.0,0.34,0.629,32.097,17.1355578402966,550.0,Conserved,Binder,Binder,Binder,0.4227125267228502
1.0,2-3 SiaLac,150.0,87.0,0.58,0.329,28.626,12.086913994270942,346.0,Conserved,Binder,Binder,Binder,0.2981688721440312
1.0,2-3 SiaLac,150.0,87.0,0.58,0.326,28.378,11.734442173514694,333.0,Conserved,Binder,Binder,Binder,0.28947383838212487
1.0,2-3 SiaLac,150.0,87.0,0.58,0.343,29.875,12.384937238493723,370.0,Conserved,Binder,Binder,Binder,0.3055207284280033
1.0,2-3 SiaLac,150.0,87.0,0.58,0.347,30.212,12.809479676949557,387.0,Conserved,Binder,Binder,Binder,0.31599365312256583
1.0,2-3 SiaLac,150.0,87.0,0.58,0.316,27.51,13.66775717920756,376.0,Conserved,Binder,Binder,Binder,0.3371662729456376
1.0,2-3 SiaLac,150.0,87.0,0.58,0.376,32.685,12.543980419152515,410.0,Conserved,Binder,Binder,Binder,0.30944412242432934
1.0,2-3 SiaLac,200.0,74.0,0.37,0.6,44.426,17.197136811776886,764.0,Conserved,Binder,Binder,Binder,0.42423160202054566
1.0,2-3 SiaLac,200.0,74.0,0.37,0.635,46.966,17.885278712259932,840.0,Conserved,Binder,Binder,Binder,0.44120719185591095
1.0,2-3 SiaLac,200.0,74.0,0.37,0.598,44.22,19.49344188150158,862.0,Conserved,Binder,Binder,Binder,0.4808785420966451
1.0,2-3 SiaLac,200.0,74.0,0.37,0.696,51.5,16.40776699029126,845.0,Conserved,Binder,Binder,Binder,0.40475884747886
1.0,2-3 SiaLac,200.0,74.0,0.37,0.629,46.514,17.80109214430064,828.0,Conserved,Binder,Binder,Binder,0.4391304157631881
1.0,2-3 SiaLac,200.0,74.0,0.37,0.769,56.895,14.658581597679936,834.0,Conserved,Binder,Binder,Binder,0.36160865745244436
1.0,2-3 SiaLac,200.0,104.0,0.52,0.271,28.134,27.902182412739034,785.0,Conserved,Binder,Binder,Binder,0.6883115296681019
1.0,2-3 SiaLac,200.0,104.0,0.52,0.221,23.022,38.31118060985145,882.0,Conserved,Binder,Binder,Binder,0.945088342513246
1.0,2-3 SiaLac,200.0,104.0,0.52,0.452,47.053,17.682188170786137,832.0,Conserved,Binder,Binder,Binder,0.43619720521059646
1.0,2-3 SiaLac,200.0,104.0,0.52,0.528,54.932,15.655719799024247,860.0,Conserved,Binder,Binder,Binder,0.3862067949925547
1.0,2-3 SiaLac,200.0,104.0,0.52,0.535,55.645,14.520621798903765,808.0,Conserved,Binder,Binder,Binder,0.35820536380595974
1.0,2-3 SiaLac,200.0,104.0,0.52,0.539,56.067,14.054613230599104,788.0,Conserved,Binder,Binder,Binder,0.34670952216377415
1.0,2-3 SiaLac,300.0,108.0,0.36,0.53,57.288,14.36601033375227,823.0,Conserved,Binder,Binder,Binder,0.35439129462282426
1.0,2-3 SiaLac,300.0,108.0,0.36,0.184,19.883,40.53714228235176,806.0,Conserved,Binder,Binder,Binder,1.0
1.0,2-3 SiaLac,300.0,108.0,0.36,0.444,47.917,16.236408790199718,778.0,Conserved,Binder,Binder,Binder,0.40053165753789205
1.0,2-3 SiaLac,300.0,108.0,0.36,0.541,58.407,13.4915335490609,788.0,Conserved,Binder,Binder,Binder,0.33281905900245395
1.0,2-3 SiaLac,300.0,108.0,0.36,0.562,60.749,12.115425768325403,736.0,Conserved,Binder,Binder,Binder,0.29887222152805704
1.0,2-3 SiaLac,300.0,108.0,0.36,0.472,50.944,15.723146984924622,801.0,Conserved,Binder,Binder,Binder,0.3878701383390276
1.0,2-3 SiaLac,300.0,138.0,0.46,0.525,72.474,10.997047216932968,797.0,Conserved,Binder,Binder,Binder,0.27128323798297543
1.0,2-3 SiaLac,300.0,138.0,0.46,0.548,75.693,10.978558122943998,831.0,Conserved,Binder,Binder,Binder,0.2708271354323766
1.0,2-3 SiaLac,300.0,138.0,0.46,0.557,76.835,9.878310665712242,759.0,Conserved,Binder,Binder,Binder,0.24368542303518176
1.0,2-3 SiaLac,300.0,138.0,0.46,0.618,85.322,8.391739527906049,716.0,Conserved,Binder,Binder,Binder,0.20701359433418853
1.0,2-3 SiaLac,300.0,138.0,0.46,0.571,78.808,9.415287788041823,742.0,Conserved,Binder,Binder,Binder,0.23226323460252551
1.0,2-3 SiaLac,300.0,138.0,0.46,0.531,73.279,9.852754540864368,722.0,Conserved,Binder,Binder,Binder,0.24305498577668264
5.0,2-3 SiaLac,150.0,51.0,0.34,2.311,117.864,7.245639041607276,854.0,Conserved,Binder,Binder,Binder,0.17874074573731694
5.0,2-3 SiaLac,150.0,51.0,0.34,2.384,121.599,7.352034145017639,894.0,Conserved,Binder,Binder,Binder,0.18136537829452323
5.0,2-3 SiaLac,150.0,51.0,0.34,2.3,117.298,6.956640351924159,816.0,Conserved,Binder,Binder,Binder,0.17161151379318618
5.0,2-3 SiaLac,150.0,51.0,0.34,2.409,122.844,6.357656865618183,781.0,Conserved,Binder,Binder,Binder,0.15683534920482176
5.0,2-3 SiaLac,150.0,51.0,0.34,2.391,121.938,6.208072955108333,757.0,Conserved,Binder,Binder,Binder,0.1531453034322816
5.0,2-3 SiaLac,150.0,51.0,0.34,2.706,138.028,5.353986147738141,739.0,Conserved,Binder,Binder,Binder,0.13207606274873132
5.0,2-3 SiaLac,150.0,87.0,0.58,1.683,146.459,6.636669648160918,972.0,Conserved,Binder,Binder,Binder,0.16371824145705152
5.0,2-3 SiaLac,150.0,87.0,0.58,1.587,138.028,6.781232793346278,936.0,Conserved,Binder,Binder,Binder,0.1672844313028586
5.0,2-3 SiaLac,150.0,87.0,0.58,1.669,145.21,5.901797396873493,857.0,Conserved,Binder,Binder,Binder,0.14558987300500703
5.0,2-3 SiaLac,150.0,87.0,0.58,1.887,164.152,5.433988011111653,892.0,Conserved,Binder,Binder,Binder,0.13404960747510297
5.0,2-3 SiaLac,150.0,87.0,0.58,2.14,186.219,4.414157524205371,822.0,Gained in MDCK,Binder,Binder,Non-binder,0.10889167996746327
5.0,2-3 SiaLac,200.0,74.0,0.37,2.436,180.245,3.384282504369053,610.0,Gained in MDCK,Binder,Binder,Non-binder,0.08348596654388322
5.0,2-3 SiaLac,200.0,74.0,0.37,2.653,196.345,2.8877740711502713,567.0,Gained in MDCK,Binder,Binder,Non-binder,0.07123773183211023
5.0,2-3 SiaLac,200.0,74.0,0.37,2.457,181.787,3.058524536958088,556.0,Gained in MDCK,Binder,Binder,Non-binder,0.07544992973739165
5.0,2-3 SiaLac,200.0,74.0,0.37,2.622,194.013,2.834861581440419,550.0,Gained in MDCK,Binder,Binder,Non-binder,0.06993244767218343
5.0,2-3 SiaLac,200.0,74.0,0.37,2.54,187.938,3.027594206600049,569.0,Gained in MDCK,Binder,Binder,Non-binder,0.07468691763006052
5.0,2-3 SiaLac,200.0,74.0,0.37,2.68,198.32,2.864058087938685,568.0,Gained in MDCK,Binder,Binder,Non-binder,0.07065268853906312
5.0,2-3 SiaLac,200.0,104.0,0.52,1.791,186.307,3.054098879805912,569.0,Gained in MDCK,Binder,Binder,Non-binder,0.07534075437615502
5.0,2-3 SiaLac,200.0,104.0,0.52,2.015,209.551,2.376509775663204,498.0,Gained in MDCK,Binder,Binder,Non-binder,0.058625488671850474
5.0,2-3 SiaLac,200.0,104.0,0.52,1.893,196.828,2.5098055154754406,494.0,Gained in MDCK,Binder,Binder,Non-binder,0.061913725886101965
5.0,2-3 SiaLac,200.0,104.0,0.52,2.068,215.053,2.301758171241508,495.0,Gained in MDCK,Binder,Binder,Non-binder,0.05678146118957184
5.0,2-3 SiaLac,200.0,104.0,0.52,1.417,147.404,3.697321646631028,545.0,Conserved,Binder,Binder,Binder,0.0912082460297329
5.0,2-3 SiaLac,200.0,104.0,0.52,1.357,141.169,3.548937797958475,501.0,Conserved,Binder,Binder,Binder,0.08754780426403022
5.0,2-3 SiaLac,300.0,108.0,0.36,2.382,257.237,2.3324793867134197,600.0,Gained in MDCK,Binder,Binder,Non-binder,0.057539314697298914
5.0,2-3 SiaLac,300.0,108.0,0.36,2.371,256.039,2.3590156187143365,604.0,Gained in MDCK,Binder,Binder,Non-binder,0.05819392995892947
5.0,2-3 SiaLac,300.0,108.0,0.36,2.369,255.899,2.266519212658119,580.0,Gained in MDCK,Binder,Binder,Non-binder,0.05591216067652776
5.0,2-3 SiaLac,300.0,108.0,0.36,2.306,248.996,2.269112756831435,565.0,Gained in MDCK,Binder,Binder,Non-binder,0.0559761401291308
5.0,2-3 SiaLac,300.0,108.0,0.36,1.81,195.466,3.069587549752898,600.0,Gained in MDCK,Binder,Binder,Non-binder,0.07572284026270083
5.0,2-3 SiaLac,300.0,108.0,0.36,1.228,132.625,4.54665409990575,603.0,Conserved,Binder,Binder,Binder,0.11216020281442433
5.0,2-3 SiaLac,300.0,138.0,0.46,2.41,332.563,1.6658497788388968,554.0,Gained in MDCK,Binder,Binder,Non-binder,0.04109440589659279
5.0,2-3 SiaLac,300.0,138.0,0.46,2.445,337.408,1.5915449544764795,537.0,Gained in MDCK,Binder,Binder,Non-binder,0.039261399912972506
5.0,2-3 SiaLac,300.0,138.0,0.46,1.72,237.379,2.5528795723294815,606.0,Gained in MDCK,Binder,Binder,Non-binder,0.06297630835809812
5.0,2-3 SiaLac,300.0,138.0,0.46,2.549,351.698,1.5638417050992615,550.0,Gained in MDCK,Binder,Binder,Non-binder,0.038577995809539224
5.0,2-3 SiaLac,300.0,138.0,0.46,2.567,354.242,1.4905064899136748,528.0,Gained in MDCK,Binder,Binder,Non-binder,0.03676890885726253
5.0,2-3 SiaLac,300.0,138.0,0.46,2.629,362.84,1.3862859662661229,503.0,Gained in MDCK,Binder,Binder,Non-binder,0.03419792043085523
10.0,2-3 SiaLac,150.0,51.0,0.34,4.135,210.888,3.309813739994689,698.0,Gained in MDCK,Binder,Binder,Non-binder,0.08164891636763573
10.0,2-3 SiaLac,150.0,51.0,0.34,4.255,216.999,3.0783551997935477,668.0,Gained in MDCK,Binder,Binder,Non-binder,0.07593912709366639
10.0,2-3 SiaLac,150.0,51.0,0.34,4.055,206.814,3.287978570116143,680.0,Gained in MDCK,Binder,Binder,Non-binder,0.08111027035932912
10.0,2-3 SiaLac,150.0,51.0,0.34,4.333,220.96,3.231354091238233,714.0,Gained in MDCK,Binder,Binder,Non-binder,0.07971341612418087
10.0,2-3 SiaLac,150.0,51.0,0.34,3.812,194.41,3.5286250707268145,686.0,Gained in MDCK,Binder,Binder,Non-binder,0.08704671498915788
10.0,2-3 SiaLac,150.0,51.0,0.34,2.106,107.388,7.123700972175662,765.0,Conserved,Binder,Binder,Binder,0.17573268787812493
10.0,2-3 SiaLac,150.0,87.0,0.58,2.943,256.069,2.636008263397756,675.0,Gained in MDCK,Binder,Binder,Non-binder,0.06502698796667193
10.0,2-3 SiaLac,150.0,87.0,0.58,3.089,268.769,2.548657025177755,685.0,Gained in MDCK,Binder,Binder,Non-binder,0.06287214346353512
10.0,2-3 SiaLac,150.0,87.0,0.58,2.695,234.46,3.032500213255992,711.0,Gained in MDCK,Binder,Binder,Non-binder,0.0748079426056686
10.0,2-3 SiaLac,150.0,87.0,0.58,2.757,239.866,2.976661969599693,714.0,Gained in MDCK,Binder,Binder,Non-binder,0.07343048379844999
10.0,2-3 SiaLac,150.0,87.0,0.58,2.778,241.7,3.2933388498138187,796.0,Gained in MDCK,Binder,Binder,Non-binder,0.08124250167599027
10.0,2-3 SiaLac,150.0,87.0,0.58,3.699,321.856,2.622290713859614,844.0,Gained in MDCK,Binder,Binder,Non-binder,0.06468859337924406
10.0,2-3 SiaLac,200.0,74.0,0.37,4.66,344.841,1.699333895911449,586.0,Gained in MDCK,Binder,Binder,Non-binder,0.04192041669033169
10.0,2-3 SiaLac,200.0,74.0,0.37,4.764,352.553,1.5969230158302439,563.0,Gained in MDCK,Binder,Binder,Non-binder,0.039394069880586524
10.0,2-3 SiaLac,200.0,74.0,0.37,5.189,384.007,1.4765355839867502,567.0,Gained in MDCK,Binder,Binder,Non-binder,0.03642426428834808
10.0,2-3 SiaLac,200.0,74.0,0.37,4.805,355.543,1.7606871742658412,626.0,Gained in MDCK,Binder,Binder,Non-binder,0.04343392442422794
10.0,2-3 SiaLac,200.0,74.0,0.37,4.734,350.296,2.032566743554023,712.0,Gained in MDCK,Binder,Binder,Non-binder,0.05014084933261121
10.0,2-3 SiaLac,200.0,74.0,0.37,5.176,382.993,1.9530383061831418,748.0,Gained in MDCK,Binder,Binder,Non-binder,0.04817898342659976
10.0,2-3 SiaLac,200.0,104.0,0.52,3.431,356.789,1.8722550302840055,668.0,Gained in MDCK,Binder,Binder,Non-binder,0.04618616224210531
10.0,2-3 SiaLac,200.0,104.0,0.52,3.445,358.324,1.8865607662339112,676.0,Gained in MDCK,Binder,Binder,Non-binder,0.0465390666439564
10.0,2-3 SiaLac,200.0,104.0,0.52,2.91,302.652,2.223676037164797,673.0,Gained in MDCK,Binder,Binder,Non-binder,0.05485527375551818
10.0,2-3 SiaLac,200.0,104.0,0.52,3.515,365.565,1.8464568544581674,675.0,Gained in MDCK,Binder,Binder,Non-binder,0.04554975389229745
10.0,2-3 SiaLac,200.0,104.0,0.52,3.447,358.462,1.9695253611261445,706.0,Gained in MDCK,Binder,Binder,Non-binder,0.04858569820753242
10.0,2-3 SiaLac,200.0,104.0,0.52,3.535,367.604,1.9695106690895638,724.0,Gained in MDCK,Binder,Binder,Non-binder,0.04858533577358287
10.0,2-3 SiaLac,300.0,108.0,0.36,4.063,438.766,1.5931042970512757,699.0,Gained in MDCK,Binder,Binder,Non-binder,0.03929986692093116
10.0,2-3 SiaLac,300.0,108.0,0.36,4.013,433.403,1.684344593830684,730.0,Gained in MDCK,Binder,Binder,Non-binder,0.041550649577091175
10.0,2-3 SiaLac,300.0,108.0,0.36,4.066,439.074,1.7445806401654391,766.0,Gained in MDCK,Binder,Binder,Non-binder,0.04303659661092981
10.0,2-3 SiaLac,300.0,108.0,0.36,4.639,501.02,1.8083110454672469,906.0,Gained in MDCK,Binder,Binder,Non-binder,0.04460874505834401
10.0,2-3 SiaLac,300.0,108.0,0.36,4.337,468.439,1.7099344845326712,801.0,Gained in MDCK,Binder,Binder,Non-binder,0.042181919796480276
10.0,2-3 SiaLac,300.0,108.0,0.36,4.129,445.978,1.863320612227509,831.0,Gained in MDCK,Binder,Binder,Non-binder,0.045965761455235184
10.0,2-3 SiaLac,300.0,138.0,0.46,4.312,595.114,0.8468965609950362,504.0,Others,Non-binder,Binder,Non-binder,0.020891866404794422
10.0,2-3 SiaLac,300.0,138.0,0.46,4.167,575.032,0.9216878365030119,530.0,Others,Non-binder,Binder,Non-binder,0.022736872522567474
10.0,2-3 SiaLac,300.0,138.0,0.46,4.256,587.294,0.9160658886349937,538.0,Others,Non-binder,Binder,Non-binder,0.02259818618328732
10.0,2-3 SiaLac,300.0,138.0,0.46,4.277,590.19,0.9895118521154204,584.0,Others,Non-binder,Binder,Non-binder,0.02441000515584479
10.0,2-3 SiaLac,300.0,138.0,0.46,4.322,596.369,0.9775826711314639,583.0,Others,Non-binder,Binder,Non-binder,0.024115727357452724
10.0,2-3 SiaLac,300.0,138.0,0.46,4.496,620.409,1.2056562686872692,748.0,Others,Non-binder,Binder,Non-binder,0.029742014380035944
1.0,2-6 SiaLac,150.0,62.0,2.44,0.021,1.269,339.6375098502758,431.0,Conserved,Binder,Binder,Binder,0.15529201224441525
1.0,2-6 SiaLac,150.0,62.0,2.44,0.022,1.361,494.48934606906687,673.0,Conserved,Binder,Binder,Binder,0.22834044173461254
1.0,2-6 SiaLac,150.0,62.0,2.44,0.021,1.318,408.9529590288316,539.0,Conserved,Binder,Binder,Binder,0.18799026643073952
1.0,2-6 SiaLac,150.0,62.0,2.44,0.021,1.303,316.96085955487337,413.0,Conserved,Binder,Binder,Binder,0.14459473069692944
1.0,2-6 SiaLac,150.0,62.0,2.44,0.021,1.318,289.07435508345975,381.0,Conserved,Binder,Binder,Binder,0.13143979882560214
1.0,2-6 SiaLac,200.0,110.0,1.82,0.039,4.264,126.17260787992494,538.0,Conserved,Binder,Binder,Binder,0.05459397584411565
1.0,2-6 SiaLac,200.0,110.0,1.82,0.042,4.591,84.51317795687214,388.0,Conserved,Binder,Binder,Binder,0.034941926481031275
1.0,2-6 SiaLac,200.0,110.0,1.82,0.04,4.381,51.129879023054094,224.0,Others,Non-binder,Binder,Binder,0.0191939856243812
