PrintPol,GlycType,Valency,GlycSpace,PolSpace,GlycDen,MVF,DP,MVF_orig,Status,Experiment,Self-model,Cross-model,MVF_norm
1.0,2-3 SiaLac,93.0,2.05,0.017,1.566,1032.5670498084291,190.0,1617.0,Conserved,Binder,Binder,Binder,0.4164520018847103
1.0,2-3 SiaLac,93.0,2.05,0.017,1.536,1630.859375,190.0,2505.0,Conserved,Binder,Binder,Binder,0.6577535586063916
1.0,2-3 SiaLac,83.0,2.3,0.023,1.868,1493.0406852248393,190.0,2789.0,Conserved,Binder,Binder,Binder,0.6021689171396297
1.0,2-3 SiaLac,83.0,2.3,0.037,3.068,502.6075619295958,190.0,1542.0,Conserved,Binder,Binder,Binder,0.2027102505031582
1.0,2-3 SiaLac,83.0,2.3,0.024,1.991,1290.808638874937,190.0,2570.0,Conserved,Binder,Binder,Binder,0.520605264141712
1.0,2-3 SiaLac,83.0,2.3,0.029,2.368,703.9695945945946,190.0,1667.0,Conserved,Binder,Binder,Binder,0.28392301205938947
1.0,2-3 SiaLac,83.0,2.3,0.033,2.745,612.7504553734062,190.0,1682.0,Conserved,Binder,Binder,Binder,0.24713276861136166
1.0,2-3 SiaLac,83.0,2.3,0.027,2.241,1381.5261044176707,190.0,3096.0,Conserved,Binder,Binder,Binder,0.5571931739904602
1.0,2-3 SiaLac,70.0,2.71,0.031,2.209,498.415572657311,190.0,1101.0,Conserved,Binder,Binder,Binder,0.2010195493282116
1.0,2-3 SiaLac,70.0,2.71,0.029,2.074,518.3220829315333,190.0,1075.0,Conserved,Binder,Binder,Binder,0.20904818636033118
1.0,2-3 SiaLac,70.0,2.71,0.03,2.089,853.9971278123504,190.0,1784.0,Conserved,Binder,Binder,Binder,0.344431689493897
1.0,2-3 SiaLac,70.0,2.71,0.021,1.482,1979.0823211875843,190.0,2933.0,Conserved,Binder,Binder,Binder,0.7981978455598793
1.0,2-3 SiaLac,70.0,2.71,0.032,2.258,857.3959255978742,190.0,1936.0,Conserved,Binder,Binder,Binder,0.34580248293733035
1.0,2-3 SiaLac,70.0,2.71,0.021,1.446,1320.8852005532503,190.0,1910.0,Conserved,Binder,Binder,Binder,0.5327356573428764
1.0,2-3 SiaLac,64.0,2.98,0.018,1.122,1420.6773618538323,190.0,1594.0,Conserved,Binder,Binder,Binder,0.5729835476408862
1.0,2-3 SiaLac,64.0,2.98,0.018,1.181,829.805249788315,190.0,980.0,Conserved,Binder,Binder,Binder,0.33467469014520634
1.0,2-3 SiaLac,64.0,2.98,0.021,1.366,488.2869692532943,190.0,667.0,Conserved,Binder,Binder,Binder,0.19693450984851715
1.0,2-3 SiaLac,64.0,2.98,0.019,1.228,659.6091205211726,190.0,810.0,Conserved,Binder,Binder,Binder,0.2660316719901331
1.0,2-3 SiaLac,64.0,2.98,0.023,1.469,544.5881552076243,190.0,800.0,Conserved,Binder,Binder,Binder,0.21964174382767046
1.0,2-3 SiaLac,64.0,2.98,0.02,1.252,1424.9201277955272,190.0,1784.0,Conserved,Binder,Binder,Binder,0.5746947279175326
1.0,2-3 SiaLac,51.0,3.73,0.027,1.355,571.9557195571956,190.0,775.0,Conserved,Binder,Binder,Binder,0.2306795519411505
1.0,2-3 SiaLac,51.0,3.73,0.029,1.499,1001.3342228152101,190.0,1501.0,Conserved,Binder,Binder,Binder,0.403855267049662
1.0,2-3 SiaLac,51.0,3.73,0.032,1.632,387.25490196078437,190.0,632.0,Conserved,Binder,Binder,Binder,0.15618654419696684
1.0,2-3 SiaLac,51.0,3.73,0.028,1.452,190.0826446280992,190.0,276.0,Conserved,Binder,Binder,Binder,0.076663590895718
1.0,2-3 SiaLac,51.0,3.73,0.03,1.518,267.45718050065875,190.0,406.0,Conserved,Binder,Binder,Binder,0.10787006834917345
1.0,2-3 SiaLac,51.0,3.73,0.028,1.452,421.4876033057851,190.0,612.0,Conserved,Binder,Binder,Binder,0.16999317981224424
5.0,2-3 SiaLac,111.0,1.72,0.05,5.581,688.407095502598,190.0,3842.0,Conserved,Binder,Binder,Binder,0.2776463892459912
5.0,2-3 SiaLac,111.0,1.72,0.05,5.535,343.0894308943089,190.0,1899.0,Conserved,Binder,Binder,Binder,0.1383738521851238
5.0,2-3 SiaLac,111.0,1.72,0.05,5.489,320.8234651120423,190.0,1761.0,Conserved,Binder,Binder,Binder,0.1293936062769847
5.0,2-3 SiaLac,111.0,1.72,0.04,4.473,503.46523585960205,190.0,2252.0,Conserved,Binder,Binder,Binder,0.20305616511004176
5.0,2-3 SiaLac,111.0,1.72,0.057,6.268,277.44097000638163,190.0,1739.0,Conserved,Binder,Binder,Binder,0.11189670189982301
5.0,2-3 SiaLac,111.0,1.72,0.054,5.995,392.8273561301084,190.0,2355.0,Conserved,Binder,Binder,Binder,0.1584340105427662
5.0,2-3 SiaLac,93.0,2.05,0.069,6.408,514.9812734082396,190.0,3300.0,Conserved,Binder,Binder,Binder,0.20770078057767594
5.0,2-3 SiaLac,93.0,2.05,0.077,7.119,330.3834808259587,190.0,2352.0,Conserved,Binder,Binder,Binder,0.13324932458878674
5.0,2-3 SiaLac,93.0,2.05,0.085,7.888,327.33265720081135,190.0,2582.0,Conserved,Binder,Binder,Binder,0.13201887509272206
5.0,2-3 SiaLac,93.0,2.05,0.08,7.408,138.90388768898487,190.0,1029.0,Conserved,Binder,Binder,Binder,0.056022320398834105
5.0,2-3 SiaLac,93.0,2.05,0.087,8.05,27.701863354037265,190.0,223.0,Others,Non-binder,Binder,Binder,0.011172636635912279
5.0,2-3 SiaLac,93.0,2.05,0.088,8.139,105.29549084654136,190.0,857.0,Others,Non-binder,Binder,Binder,0.042467477497573514
5.0,2-3 SiaLac,83.0,2.3,0.109,9.004,207.01910262105733,190.0,1864.0,Conserved,Binder,Binder,Binder,0.08349435490015945
5.0,2-3 SiaLac,83.0,2.3,0.102,8.468,189.4189891355692,190.0,1604.0,Conserved,Binder,Binder,Binder,0.07639592725249292
5.0,2-3 SiaLac,83.0,2.3,0.109,9.018,79.84031936127744,190.0,720.0,Others,Non-binder,Binder,Binder,0.032200970227829126
5.0,2-3 SiaLac,83.0,2.3,0.102,8.443,106.24185715977734,190.0,897.0,Others,Non-binder,Binder,Binder,0.0428491632638746
5.0,2-3 SiaLac,83.0,2.3,0.101,8.357,82.44585377527822,190.0,689.0,Others,Non-binder,Binder,Binder,0.03325182694739175
5.0,2-3 SiaLac,83.0,2.3,0.088,7.292,113.68623148656062,190.0,829.0,Others,Non-binder,Binder,Binder,0.045851607116545685
5.0,2-3 SiaLac,70.0,2.71,0.094,6.611,151.56557253063076,190.0,1002.0,Conserved,Binder,Binder,Binder,0.06112899506999954
5.0,2-3 SiaLac,70.0,2.71,0.086,6.037,152.72486334271989,190.0,922.0,Conserved,Binder,Binder,Binder,0.06159655693879115
5.0,2-3 SiaLac,70.0,2.71,0.095,6.7,230.59701492537312,190.0,1545.0,Conserved,Binder,Binder,Binder,0.09300373134328357
5.0,2-3 SiaLac,70.0,2.71,0.094,6.622,207.18816067653276,190.0,1372.0,Conserved,Binder,Binder,Binder,0.08356253891363397
5.0,2-3 SiaLac,70.0,2.71,0.088,6.215,186.96701528559936,190.0,1162.0,Conserved,Binder,Binder,Binder,0.07540700414229068
5.0,2-3 SiaLac,70.0,2.71,0.096,6.756,124.6299585553582,190.0,842.0,Conserved,Binder,Binder,Binder,0.050265399951331766
5.0,2-3 SiaLac,64.0,2.98,0.071,4.565,151.1500547645126,190.0,690.0,Conserved,Binder,Binder,Binder,0.06096140962792033
5.0,2-3 SiaLac,64.0,2.98,0.072,4.593,231.00370128456348,190.0,1061.0,Conserved,Binder,Binder,Binder,0.09316775492747159
5.0,2-3 SiaLac,64.0,2.98,0.072,4.593,240.365774003919,190.0,1104.0,Conserved,Binder,Binder,Binder,0.09694363943442849
5.0,2-3 SiaLac,64.0,2.98,0.07,4.499,216.93709713269618,190.0,976.0,Conserved,Binder,Binder,Binder,0.08749445220117237
5.0,2-3 SiaLac,64.0,2.98,0.071,4.565,68.56516976998904,190.0,313.0,Others,Non-binder,Binder,Binder,0.027653509005129074
5.0,2-3 SiaLac,64.0,2.98,0.066,4.213,108.71113220982673,190.0,458.0,Others,Non-binder,Binder,Binder,0.043845064244820896
5.0,2-3 SiaLac,51.0,3.73,0.099,5.057,26.497923670160173,190.0,134.0,Lost in egg,Non-binder,Non-binder,Binder,0.01068706711130651
5.0,2-3 SiaLac,51.0,3.73,0.1,5.106,62.867215041128084,190.0,321.0,Lost in egg,Non-binder,Non-binder,Binder,0.025355426131069864
5.0,2-3 SiaLac,51.0,3.73,0.09,4.593,177.44393642499455,190.0,815.0,Others,Binder,Non-binder,Binder,0.07156618309697393
5.0,2-3 SiaLac,51.0,3.73,0.098,5.008,66.09424920127796,190.0,331.0,Lost in egg,Non-binder,Non-binder,Binder,0.026656944358282413
5.0,2-3 SiaLac,51.0,3.73,0.1,5.106,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
5.0,2-3 SiaLac,51.0,3.73,0.102,5.195,44.27333974975938,190.0,230.0,Lost in egg,Non-binder,Non-binder,Binder,0.017856197301986287
10.0,2-3 SiaLac,111.0,1.72,0.053,5.849,268.5929218669858,190.0,1571.0,Conserved,Binder,Binder,Binder,0.10832813232256669
10.0,2-3 SiaLac,111.0,1.72,0.062,6.869,185.61653806958802,190.0,1275.0,Conserved,Binder,Binder,Binder,0.07486233351754824
10.0,2-3 SiaLac,111.0,1.72,0.045,4.954,248.68792894630602,190.0,1232.0,Conserved,Binder,Binder,Binder,0.10030010726515659
10.0,2-3 SiaLac,111.0,1.72,0.034,3.71,506.73854447439356,190.0,1880.0,Conserved,Binder,Binder,Binder,0.20437634661851553
10.0,2-3 SiaLac,111.0,1.72,0.02,2.21,976.0180995475114,190.0,2157.0,Conserved,Binder,Binder,Binder,0.3936448403110311
10.0,2-3 SiaLac,93.0,2.05,0.103,9.56,100.836820083682,190.0,964.0,Others,Non-binder,Binder,Binder,0.04066921910332968
10.0,2-3 SiaLac,93.0,2.05,0.1,9.264,62.50000000000001,190.0,579.0,Others,Non-binder,Binder,Binder,0.025207322006472493
10.0,2-3 SiaLac,93.0,2.05,0.091,8.437,80.95294535972502,190.0,683.0,Others,Non-binder,Binder,Binder,0.03264971137687939
10.0,2-3 SiaLac,93.0,2.05,0.134,12.467,44.51752626935109,190.0,555.0,Others,Non-binder,Binder,Binder,0.017954681913650093
10.0,2-3 SiaLac,93.0,2.05,0.093,8.652,116.15811373092927,190.0,1005.0,Others,Non-binder,Binder,Binder,0.04684855962367981
10.0,2-3 SiaLac,93.0,2.05,0.1,9.239,197.64043727676153,190.0,1826.0,Conserved,Binder,Binder,Binder,0.07971177830296572
10.0,2-3 SiaLac,83.0,2.3,0.147,12.155,53.14685314685315,190.0,646.0,Others,Non-binder,Binder,Binder,0.02143503745445493
10.0,2-3 SiaLac,83.0,2.3,0.147,12.142,71.40504035578982,190.0,867.0,Others,Non-binder,Binder,Binder,0.028798877522136914
10.0,2-3 SiaLac,83.0,2.3,0.132,10.901,56.416842491514544,190.0,615.0,Others,Non-binder,Binder,Binder,0.02275388024435275
10.0,2-3 SiaLac,83.0,2.3,0.125,10.324,71.67764432390547,190.0,740.0,Others,Non-binder,Binder,Binder,0.028908823378209447
10.0,2-3 SiaLac,83.0,2.3,0.132,10.963,119.8577031834352,190.0,1314.0,Others,Non-binder,Binder,Binder,0.04834066750561687
10.0,2-3 SiaLac,83.0,2.3,0.125,10.311,139.94762874599942,190.0,1443.0,Conserved,Binder,Binder,Binder,0.05644327906948278
10.0,2-3 SiaLac,70.0,2.71,0.148,10.424,78.18495778971604,190.0,815.0,Others,Non-binder,Binder,Binder,0.031533334513085313
10.0,2-3 SiaLac,70.0,2.71,0.084,5.902,133.17519484920365,190.0,786.0,Conserved,Binder,Binder,Binder,0.05371184031741749
10.0,2-3 SiaLac,70.0,2.71,0.143,10.048,35.42993630573248,190.0,356.0,Others,Non-binder,Binder,Binder,0.014289501010038546
10.0,2-3 SiaLac,70.0,2.71,0.126,8.872,64.81064021641119,190.0,575.0,Others,Non-binder,Binder,Binder,0.026139242838091405
10.0,2-3 SiaLac,70.0,2.71,0.164,11.507,61.52776570783002,190.0,708.0,Others,Non-binder,Binder,Binder,0.024815203240577077
10.0,2-3 SiaLac,70.0,2.71,0.132,9.311,50.69272903017936,190.0,472.0,Others,Non-binder,Binder,Binder,0.020445247104809394
10.0,2-3 SiaLac,64.0,2.98,0.109,6.979,62.18655967903711,190.0,434.0,Others,Non-binder,Binder,Binder,0.025080906148867314
10.0,2-3 SiaLac,64.0,2.98,0.106,6.784,38.91509433962264,190.0,264.0,Others,Non-binder,Binder,Binder,0.015695125022897966
10.0,2-3 SiaLac,64.0,2.98,0.119,7.583,96.79546353685876,190.0,734.0,Others,Non-binder,Binder,Binder,0.039039270690229846
10.0,2-3 SiaLac,64.0,2.98,0.107,6.873,34.19176487705514,190.0,235.0,Others,Non-binder,Binder,Binder,0.013790125235608405
10.0,2-3 SiaLac,64.0,2.98,0.119,7.592,18.70389884088514,190.0,142.0,Others,Non-binder,Binder,Binder,0.00754360321373887
10.0,2-3 SiaLac,51.0,3.73,0.132,6.749,56.30463772410728,190.0,380.0,Lost in egg,Non-binder,Non-binder,Binder,0.02270862613710961
10.0,2-3 SiaLac,51.0,3.73,0.131,6.692,11.506276150627615,190.0,77.0,Lost in egg,Non-binder,Non-binder,Binder,0.004640678528388241
10.0,2-3 SiaLac,51.0,3.73,0.131,6.664,26.710684273709486,190.0,178.0,Lost in egg,Non-binder,Non-binder,Binder,0.010772877112009853
10.0,2-3 SiaLac,51.0,3.73,0.132,6.756,34.63587921847247,190.0,234.0,Lost in egg,Non-binder,Non-binder,Binder,0.013969244166997189
10.0,2-3 SiaLac,51.0,3.73,0.128,6.551,55.71668447565257,190.0,365.0,Lost in egg,Non-binder,Non-binder,Binder,0.022471494507372822
10.0,2-3 SiaLac,51.0,3.73,0.133,6.777,59.170724509369926,190.0,401.0,Lost in egg,Non-binder,Non-binder,Binder,0.02386456809702339
1.0,2-6 SiaLac,105.0,1.81,0.03,3.114,327.23185613359027,190.0,1019.0,Conserved,Binder,Binder,Binder,0.18741311136387806
1.0,2-6 SiaLac,105.0,1.81,0.026,2.765,324.4122965641953,190.0,897.0,Conserved,Binder,Binder,Binder,0.18579828560143644
1.0,2-6 SiaLac,105.0,1.81,0.031,3.277,323.4665852914251,190.0,1060.0,Conserved,Binder,Binder,Binder,0.1852566552902072
1.0,2-6 SiaLac,105.0,1.81,0.029,3.092,459.5730918499353,190.0,1421.0,Conserved,Binder,Binder,Binder,0.2632079408783223
1.0,2-6 SiaLac,105.0,1.81,0.035,3.704,346.3822894168466,190.0,1283.0,Conserved,Binder,Binder,Binder,0.19838099917280896
1.0,2-6 SiaLac,105.0,1.81,0.032,3.376,309.5379146919431,190.0,1045.0,Conserved,Binder,Binder,Binder,0.17727938949140978
1.0,2-6 SiaLac,88.0,2.17,0.018,1.542,758.7548638132296,190.0,1170.0,Conserved,Binder,Binder,Binder,0.43455613237013346
1.0,2-6 SiaLac,88.0,2.17,0.019,1.632,852.3284313725491,190.0,1391.0,Conserved,Binder,Binder,Binder,0.4881478384005842
1.0,2-6 SiaLac,88.0,2.17,0.018,1.558,1173.940949935815,190.0,1829.0,Conserved,Binder,Binder,Binder,0.6723426275928321
1.0,2-6 SiaLac,88.0,2.17,0.018,1.623,703.0191004313001,190.0,1141.0,Conserved,Binder,Binder,Binder,0.40263499561691973
1.0,2-6 SiaLac,88.0,2.17,0.016,1.384,314.3063583815029,190.0,435.0,Conserved,Binder,Binder,Binder,0.1800103854243333
1.0,2-6 SiaLac,88.0,2.17,0.018,1.59,287.42138364779873,190.0,457.0,Conserved,Binder,Binder,Binder,0.16461275017171362
1.0,2-6 SiaLac,79.0,2.42,0.019,1.493,823.1748158070998,190.0,1229.0,Conserved,Binder,Binder,Binder,0.47145090105107174
1.0,2-6 SiaLac,79.0,2.42,0.018,1.388,1248.5590778097983,190.0,1733.0,Conserved,Binder,Binder,Binder,0.7150781230737546
1.0,2-6 SiaLac,79.0,2.42,0.018,1.426,960.0280504908836,190.0,1369.0,Conserved,Binder,Binder,Binder,0.549829854785418
1.0,2-6 SiaLac,79.0,2.42,0.02,1.56,317.3076923076923,190.0,495.0,Conserved,Binder,Binder,Binder,0.18172931748674073
1.0,2-6 SiaLac,79.0,2.42,0.019,1.463,224.8803827751196,190.0,329.0,Conserved,Binder,Binder,Binder,0.1287940994454384
1.0,2-6 SiaLac,79.0,2.42,0.019,1.476,301.49051490514904,190.0,445.0,Conserved,Binder,Binder,Binder,0.17267046097738278
1.0,2-6 SiaLac,71.0,2.69,0.018,1.253,1410.2154828411813,190.0,1767.0,Conserved,Binder,Binder,Binder,0.8076624154369724
1.0,2-6 SiaLac,71.0,2.69,0.019,1.372,839.6501457725947,190.0,1152.0,Conserved,Binder,Binder,Binder,0.4808866964716722
1.0,2-6 SiaLac,71.0,2.69,0.019,1.372,943.1486880466472,190.0,1294.0,Conserved,Binder,Binder,Binder,0.5401626607937012
1.0,2-6 SiaLac,71.0,2.69,0.02,1.445,0.0,190.0,0.0,Others,Non-binder,Binder,Binder,0.0
1.0,2-6 SiaLac,71.0,2.69,0.018,1.31,0.0,190.0,0.0,Others,Non-binder,Binder,Binder,0.0
1.0,2-6 SiaLac,71.0,2.69,0.02,1.445,629.0657439446367,190.0,909.0,Conserved,Binder,Binder,Binder,0.36028022979818647
1.0,2-6 SiaLac,61.0,3.11,0.022,1.323,268.3295540438398,190.0,355.0,Conserved,Binder,Binder,Binder,0.1536784260200753
1.0,2-6 SiaLac,61.0,3.11,0.022,1.365,0.0,190.0,0.0,Others,Non-binder,Binder,Binder,0.0
1.0,2-6 SiaLac,61.0,3.11,0.022,1.333,657.1642910727683,190.0,876.0,Conserved,Binder,Binder,Binder,0.3763729055061954
1.0,2-6 SiaLac,61.0,3.11,0.022,1.365,312.0879120879121,190.0,426.0,Conserved,Binder,Binder,Binder,0.17873983087873374
1.0,2-6 SiaLac,61.0,3.11,0.023,1.386,378.7878787878788,190.0,525.0,Conserved,Binder,Binder,Binder,0.2169404157325647
1.0,2-6 SiaLac,61.0,3.11,0.021,1.298,200.30816640986131,190.0,260.0,Conserved,Binder,Binder,Binder,0.11472103340433928
1.0,2-6 SiaLac,53.0,3.62,0.021,1.08,0.0,190.0,0.0,Others,Non-binder,Binder,Binder,0.0
1.0,2-6 SiaLac,53.0,3.62,0.021,1.08,0.0,190.0,0.0,Others,Non-binder,Binder,Binder,0.0
1.0,2-6 SiaLac,53.0,3.62,0.023,1.189,1362.4894869638351,190.0,1620.0,Conserved,Binder,Binder,Binder,0.7803286543356036
1.0,2-6 SiaLac,53.0,3.62,0.022,1.18,627.1186440677966,190.0,740.0,Conserved,Binder,Binder,Binder,0.35916508150435456
1.0,2-6 SiaLac,53.0,3.62,0.021,1.114,999.9999999999999,190.0,1114.0,Conserved,Binder,Binder,Binder,0.5727226975339708
5.0,2-6 SiaLac,105.0,1.81,0.064,6.726,177.22271781147785,190.0,1192.0,Others,Binder,Non-binder,Binder,0.10149947300929128
