CF H1N1 binding to TL-VI-25-4,,,,,,,,,,,,,,,,,CF H1N1 binding to TL-VI-25-4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Block 6,,,,,,,,,,,,,,,,,Block 14,,
,,,,,,,3695,58651,2991190,140,15386,3.812,194.410,686,,,,,,,,,,3902,61937,3158762,140,15386,4.026,205.301,684
,,,,,,,3564,56571,2885143,185,26866.625,2.106,107.388,765,,,,,,,,,,4198,66635,3398381,135,14306.625,4.658,237.539,751
,,,0.58,87,0.58,0.063,2460,39048,3397143,130,13266.5,2.943,256.069,675,,,,,,0.58,87,0.58,0.063,2938,46635,4057238,135,14306.625,3.260,283.592,598
,,,,,,,2582,40984,3565619,130,13266.5,3.089,268.769,685,,,,,,,,,,3024,48000,4176000,135,14306.625,3.355,291.893,583
,,,,,,,2429,38556,3354333,135,14306.625,2.695,234.460,711,,,,,,,,,,2727,43286,3765857,135,14306.625,3.026,263.225,613
,,,,,,,2485,39444,3431667,135,14306.625,2.757,239.866,714,,,,,,,,,,3155,50079,4356905,135,14306.625,3.500,304.538,645
,,,,,,,2504,39746,3457905,135,14306.625,2.778,241.700,796,,,,,,,,,,3093,49095,4271286,135,14306.625,3.432,298.553,648
,,,,,,,3092,49079,4269905,130,13266.5,3.699,321.856,844,,,,,,,,,,3398,53937,4692476,135,14306.625,3.770,327.993,624
,,200,0.37,74,0.37,0.275,18334,66669,4933513,135,14306.625,4.660,344.841,586,,,,,200,0.37,74,0.37,0.275,19772,71898,5320465,135,14306.625,5.026,371.888,565
,,,,,,,18744,68160,5043840,135,14306.625,4.764,352.553,563,,,,,,,,,,19888,72320,5351680,135,14306.625,5.055,374.070,588
,,,,,,,18932,68844,5094429,130,13266.5,5.189,384.007,567,,,,,,,,,,19851,72185,5341724,135,14306.625,5.046,373.374,617
,,,,,,,18903,68738,5086625,135,14306.625,4.805,355.543,626,,,,,,,,,,19779,71924,5322349,135,14306.625,5.027,372.020,564
,,,,,,,18624,67724,5011549,135,14306.625,4.734,350.296,712,,,,,,,,,,20214,73505,5439404,135,14306.625,5.138,380.202,558
,,,,,,,18882,68662,5080975,130,13266.5,5.176,382.993,748,,,,,,,,,,20581,74840,5538160,135,14306.625,5.231,387.105,674
,,,0.52,104,0.52,0.275,15571,56622,5888669,145,16504.625,3.431,356.789,668,,,,,,0.52,104,0.52,0.275,14475,52636,5474182,155,18859.625,2.791,290.259,643
,,,,,,,15638,56865,5914007,145,16504.625,3.445,358.324,676,,,,,,,,,,14668,53338,5547171,150,17662.5,3.020,314.065,628
,,,,,,,15093,54884,5707898,155,18859.625,2.910,302.652,673,,,,,,,,,,14326,52095,5417833,155,18859.625,2.762,287.271,642
,,,,,,,15954,58015,6033513,145,16504.625,3.515,365.565,675,,,,,,,,,,15319,55705,5793367,145,16504.625,3.375,351.015,642
,,,,,,,15644,56887,5916276,145,16504.625,3.447,358.462,706,,,,,,,,,,15797,57444,5974138,150,17662.5,3.252,338.239,618
,,,,,,,16043,58338,6067171,145,16504.625,3.535,367.604,724,,,,,,,,,,19763,71865,7474007,135,14306.625,5.023,522.416,675
,,300,0.36,108,0.36,0.093,7118,76620,8274962,155,18859.625,4.063,438.766,699,,,,,300,0.36,108,0.36,0.093,7965,85737,9259634,150,17662.5,4.854,524.254,602
,,,,,,,7031,75684,8173821,155,18859.625,4.013,433.403,730,,,,,,,,,,7992,86028,9291023,150,17662.5,4.871,526.031,9999*
,,,,,,,7123,76674,8280775,155,18859.625,4.066,439.074,766,,,,,,,,,,8005,86168,9306136,150,17662.5,4.879,526.887,665
,,,,,,,7113,76566,8269150,145,16504.625,4.639,501.020,906,,,,,,,,,,7984,85942,9281722,150,17662.5,4.866,525.504,653
,,,,,,,7117,76609,8273800,150,17662.5,4.337,468.439,801,,,,,,,,,,8358,89968,9716512,145,16504.625,5.451,588.715,646
,,,,,,,7235,77879,8410980,155,18859.625,4.129,445.978,831,,,,,,,,,,8511,91615,9894381,145,16504.625,5.551,599.491,873
,,,0.46,138,0.46,0.093,6164,66351,9156426,140,15386,4.312,595.114,504,,,,,,0.46,138,0.46,0.093,6982,75156,10371539,140,15386,4.885,674.089,506
,,,,,,,5956,64112,8847449,140,15386,4.167,575.032,530,,,,,,,,,,6942,74726,10312121,140,15386,4.857,670.228,490
,,,,,,,6083,65479,9036103,140,15386,4.256,587.294,538,,,,,,,,,,7058,75974,10484435,140,15386,4.938,681.427,504
,,,,,,,6113,65802,9080667,140,15386,4.277,590.190,584,,,,,,,,,,7033,75705,10447298,145,16504.625,4.587,632.992,517
,,,,,,,6177,66491,9175737,140,15386,4.322,596.369,583,,,,,,,,,,7127,76717,10586932,140,15386,4.986,688.089,506
,,,,,,,6426,69171,9545619,140,15386,4.496,620.409,748,,,,,,,,,,7366,79290,10941959,145,16504.625,4.804,662.963,626
1,Lac,150,0.51,77,0.51,0.063,436,6921,529429,130,13266.5,0.522,39.907,18,,,1,Lac,150,0.51,77,0.51,0.063,459,7286,557357,130,13266.5,0.549,42.012,0
,,,,,,,434,6889,527000,130,13266.5,0.519,39.724,14,,,,,,,,,,471,7476,571929,130,13266.5,0.564,43.111,16
,,,,,,,433,6873,525786,130,13266.5,0.518,39.633,19,,,,,,,,,,465,7381,564643,130,13266.5,0.556,42.562,9
,,,,,,,429,6810,520929,130,13266.5,0.513,39.266,16,,,,,,,,,,469,7444,569500,130,13266.5,0.561,42.928,9
,,,,,,,432,6857,524571,130,13266.5,0.517,39.541,16,,,,,,,,,,472,7492,573143,130,13266.5,0.565,43.202,13
,,,,,,,434,6889,527000,130,13266.5,0.519,39.724,25,,,,,,,,,,477,7571,579214,130,13266.5,0.571,43.660,11
,,,0.73,110,0.73,0.063,473,7508,822119,115,10381.625,0.723,79.190,-3,,,,,,0.73,110,0.73,0.063,443,7032,769976,130,13266.5,0.530,58.039,-16
,,,,,,,520,8254,903810,115,10381.625,0.795,87.059,12,,,,,,,,,,478,7587,830810,130,13266.5,0.572,62.625,3
,,,,,,,421,6683,731738,130,13266.5,0.504,55.157,11,,,,,,,,,,446,7079,775190,135,14306.625,0.495,54.184,-5
,,,,,,,514,8159,893381,115,10381.625,0.786,86.054,25,,,,,,,,,,489,7762,849929,125,12265.625,0.633,69.294,3
,,,,,,,530,8413,921190,110,9498.5,0.886,96.983,38,,,,,,,,,,464,7365,806476,130,13266.5,0.555,60.790,20
,,,,,,,583,9254,1013310,115,10381.625,0.891,97.606,15,,,,,,,,,,511,8111,888167,130,13266.5,0.611,66.948,9
,,200,0.47,94,0.47,0.275,3003,10920,1026480,130,13266.5,0.823,77.374,8,,,,,200,0.47,94,0.47,0.275,3244,11796,1108858,130,13266.5,0.889,83.583,18
,,,,,,,3116,11331,1065105,130,13266.5,0.854,80.285,4,,,,,,,,,,3347,12171,1144065,135,14306.625,0.851,79.968,2
,,,,,,,2991,10876,1022378,130,13266.5,0.820,77.065,36,,,,,,,,,,3210,11673,1097236,135,14306.625,0.816,76.694,46
,,,,,,,3128,11375,1069207,130,13266.5,0.857,80.595,38,,,,,,,,,,3365,12236,1150218,130,13266.5,0.922,86.701,14
,,,,,,,3079,11196,1052458,135,14306.625,0.783,73.564,32,,,,,,,,,,3336,12131,1140305,135,14306.625,0.848,79.705,22
,,,,,,,3468,12611,1185425,130,13266.5,0.951,89.355,21,,,,,,,,,,3515,12782,1201491,135,14306.625,0.893,83.981,12
,,,0.66,132,0.66,0.275,2267,8244,1088160,130,13266.5,0.621,82.023,26,,,,,,0.66,132,0.66,0.275,2454,8924,1177920,130,13266.5,0.673,88.789,-12
,,,,,,,2330,8473,1118400,130,13266.5,0.639,84.303,10,,,,,,,,,,2498,9084,1199040,135,14306.625,0.635,83.810,-6
,,,,,,,2287,8316,1097760,130,13266.5,0.627,82.747,30,,,,,,,,,,2395,8709,1149600,130,13266.5,0.656,86.654,3
,,,,,,,2337,8498,1121760,130,13266.5,0.641,84.556,27,,,,,,,,,,2552,9280,1224960,135,14306.625,0.649,85.622,19
,,,,,,,2412,8771,1157760,130,13266.5,0.661,87.269,25,,,,,,,,,,2506,9113,1202880,130,13266.5,0.687,90.670,3
,,,,,,,2500,9091,1200000,130,13266.5,0.685,90.453,79,,,,,,,,,,2620,9527,1257600,130,13266.5,0.718,94.795,6
,,300,0.28,84,0.28,0.093,1056,11367,954833,135,14306.625,0.795,66.741,38,,,,,300,0.28,84,0.28,0.093,1090,11733,985576,140,15386,0.763,64.057,22
,,,,,,,1051,11313,950312,135,14306.625,0.791,66.425,28,,,,,,,,,,1100,11841,994618,135,14306.625,0.828,69.521,12
,,,,,,,1053,11335,952121,130,13266.5,0.854,71.769,23,,,,,,,,,,1102,11862,996426,135,14306.625,0.829,69.648,5
,,,,,,,1068,11496,965684,135,14306.625,0.804,67.499,19,,,,,,,,,,1116,12013,1009085,135,14306.625,0.840,70.533,22
,,,,,,,1067,11485,964779,130,13266.5,0.866,72.723,33,,,,,,,,,,1113,11981,1006372,135,14306.625,0.837,70.343,28
,,,,,,,1082,11647,978342,130,13266.5,0.878,73.745,26,,,,,,,,,,1156,12443,1045253,135,14306.625,0.870,73.061,31
,,,0.56,168,0.56,0.093,921,9914,1665533,140,15386,0.644,108.250,56,,,,,,0.56,168,0.56,0.093,940,10118,1699892,145,16504.625,0.613,102.995,31
,,,,,,,940,10118,1699892,140,15386,0.658,110.483,32,,,,,,,,,,936,10075,1692659,145,16504.625,0.610,102.557,23
,,,,,,,952,10248,1721593,140,15386,0.666,111.893,29,,,,,,,,,,948,10205,1714360,145,16504.625,0.618,103.871,35
,,,,,,,933,10043,1687234,140,15386,0.653,109.660,21,,,,,,,,,,933,10043,1687234,145,16504.625,0.608,102.228,41
,,,,,,,956,10291,1728827,140,15386,0.669,112.364,19,,,,,,,,,,968,10420,1750527,145,16504.625,0.631,106.063,41
,,,,,,,942,10140,1703509,140,15386,0.659,110.718,35,,,,,,,,,,1047,11270,1893391,140,15386,0.732,123.059,22
5,Lac,150,0.51,77,0.51,0.063,2359,37444,2864500,130,13266.5,2.822,215.920,40,,,5,Lac,150,0.51,77,0.51,0.063,2486,39460,3018714,135,14306.625,2.758,211.001,31
,,,,,,,2376,37714,2885143,130,13266.5,2.843,217.476,38,,,,,,,,,,2594,41175,3149857,135,14306.625,2.878,220.168,45
,,,,,,,2351,37317,2854786,135,14306.625,2.608,199.543,15,,,,,,,,,,2453,38937,2978643,135,14306.625,2.722,208.200,-7
,,,,,,,2384,37841,2894857,135,14306.625,2.645,202.344,28,,,,,,,,,,2573,40841,3124357,135,14306.625,2.855,218.385,17
,,,,,,,2369,37603,2876643,135,14306.625,2.628,201.071,20,,,,,,,,,,2552,40508,3098857,135,14306.625,2.831,216.603,17
,,,,,,,2437,38683,2959214,135,14306.625,2.704,206.842,5,,,,,,,,,,2707,42968,3287071,135,14306.625,3.003,229.759,26
,,,0.73,110,0.73,0.063,2289,36333,3978500,125,12265.625,2.962,324.362,16,,,,,,0.73,110,0.73,0.063,2323,36873,4037595,130,13266.5,2.779,304.345,-10
,,,,,,,2282,36222,3966333,130,13266.5,2.730,298.974,19,,,,,,,,,,2277,36143,3957643,135,14306.625,2.526,276.630,9
,,,,,,,2261,35889,3929833,130,13266.5,2.705,296.222,35,,,,,,,,,,2351,37317,4086262,130,13266.5,2.813,308.014,-7
,,,,,,,2295,36429,3988929,130,13266.5,2.746,300.677,85,,,,,,,,,,2362,37492,4105381,135,14306.625,2.621,286.957,7
,,,,,,,2353,37349,4089738,130,13266.5,2.815,308.276,-4,,,,,,,,,,2347,37254,4079310,135,14306.625,2.604,285.134,-2
,,,,,,,2423,38460,4211405,130,13266.5,2.899,317.447,0,,,,,,,,,,2502,39714,4348714,130,13266.5,2.994,327.797,-15
,,200,0.47,94,0.47,0.275,14171,51531,4843905,135,14306.625,3.602,338.578,46,,,,,200,0.47,94,0.47,0.275,14015,50964,4790582,130,13266.5,3.842,361.104,27
,,,,,,,14031,51022,4796051,130,13266.5,3.846,361.516,66,,,,,,,,,,14581,53022,4984051,135,14306.625,3.706,348.374,36
,,,,,,,13968,50793,4774516,130,13266.5,3.829,359.893,0,,,,,,,,,,13960,50764,4771782,135,14306.625,3.548,333.537,-5
,,,,,,,14145,51436,4835018,135,14306.625,3.595,337.957,-7,,,,,,,,,,14681,53385,5018233,135,14306.625,3.732,350.763,25
,,,,,,,14537,52862,4969011,135,14306.625,3.695,347.322,10,,,,,,,,,,14754,53651,5043185,135,14306.625,3.750,352.507,13
,,,,,,,15119,54978,5167949,130,13266.5,4.144,389.549,27,,,,,,,,,,15489,56324,5294422,135,14306.625,3.937,370.068,36
,,,0.66,132,0.66,0.275,10775,39182,5172000,130,13266.5,2.953,389.854,36,,,,,,0.66,132,0.66,0.275,10942,39789,5252160,140,15386,2.586,341.360,26
,,,,,,,10710,38945,5140800,135,14306.625,2.722,359.330,37,,,,,,,,,,11044,40160,5301120,135,14306.625,2.807,370.536,-8
,,,,,,,10719,38978,5145120,135,14306.625,2.724,359.632,29,,,,,,,,,,10995,39982,5277600,135,14306.625,2.795,368.892,-34
,,,,,,,10782,39207,5175360,135,14306.625,2.740,361.746,52,,,,,,,,,,11247,40898,5398560,135,14306.625,2.859,377.347,11
,,,,,,,10839,39415,5202720,135,14306.625,2.755,363.658,46,,,,,,,,,,11385,41400,5464800,135,14306.625,2.894,381.977,11
,,,,,,,11043,40156,5300640,130,13266.5,3.027,399.551,28,,,,,,,,,,11618,42247,5576640,130,13266.5,3.185,420.355,17
,,300,0.28,84,0.28,0.093,5080,54682,4593326,145,16504.625,3.313,278.305,32,,,,,300,0.28,84,0.28,0.093,5352,57610,4839268,145,16504.625,3.491,293.207,20
,,,,,,,5024,54080,4542691,150,17662.5,3.062,257.194,39,,,,,,,,,,5344,57524,4832034,145,16504.625,3.485,292.769,34
,,,,,,,5014,53972,4533649,145,16504.625,3.270,274.690,43,,,,,,,,,,5513,59343,4984844,140,15386,3.857,323.986,14
,,,,,,,5059,54456,4574338,145,16504.625,3.299,277.155,41,,,,,,,,,,5409,58224,4890807,145,16504.625,3.528,296.330,12
,,,,,,,4977,53574,4500194,150,17662.5,3.033,254.788,47,,,,,,,,,,5455,58719,4932400,145,16504.625,3.558,298.850,19
,,,,,,,5135,55274,4643057,145,16504.625,3.349,281.319,44,,,,,,,,,,5602,60301,5065318,145,16504.625,3.654,306.903,25
,,,0.56,168,0.56,0.093,4945,53229,8942519,145,16504.625,3.225,541.819,97,,,,,,0.56,168,0.56,0.093,5066,54532,9161335,145,16504.625,3.304,555.077,62
,,,,,,,4957,53358,8964220,145,16504.625,3.233,543.134,217,,,,,,,,,,5045,54306,9123358,145,16504.625,3.290,552.776,54
,,,,,,,5026,54101,9088999,140,15386,3.516,590.732,447,,,,,,,,,,5123,55145,9264413,145,16504.625,3.341,561.322,54
,,,,,,,4872,52443,8810506,145,16504.625,3.178,533.820,81,,,,,,,,,,5179,55748,9365684,145,16504.625,3.378,567.458,26
,,,,,,,4912,52874,8882842,145,16504.625,3.204,538.203,110,,,,,,,,,,5265,56674,9521206,145,16504.625,3.434,576.881,47
,,,,,,,4930,53068,8915393,145,16504.625,3.215,540.175,88,,,,,,,,,,5202,55996,9407277,145,16504.625,3.393,569.978,76
10,Lac,150,0.51,77,0.51,0.063,4370,69365,5306429,130,13266.5,5.229,399.987,11,,,10,Lac,150,0.51,77,0.51,0.063,4492,71302,5454571,135,14306.625,4.984,381.262,19
,,,,,,,4523,71794,5492214,130,13266.5,5.412,413.991,22,,,,,,,,,,4713,74810,5722929,135,14306.625,5.229,400.019,8
,,,,,,,4346,68984,5277286,135,14306.625,4.822,368.870,25,,,,,,,,,,4521,71762,5489786,135,14306.625,5.016,383.723,19
,,,,,,,4625,73413,5616071,130,13266.5,5.534,423.327,30,,,,,,,,,,4836,76762,5872286,135,14306.625,5.365,410.459,-12
,,,,,,,4488,71238,5449714,130,13266.5,5.370,410.788,43,,,,,,,,,,4690,74444,5695000,135,14306.625,5.203,398.067,-3
,,,,,,,5155,81825,6259643,130,13266.5,6.168,471.838,45,,,,,,,,,,5148,81714,6251143,135,14306.625,5.712,436.940,24
,,,0.73,110,0.73,0.063,4511,71603,7840548,130,13266.5,5.397,591.003,7,,,,,,0.73,110,0.73,0.063,4682,74317,8137762,135,14306.625,5.195,568.811,4
,,,,,,,4476,71048,7779714,135,14306.625,4.966,543.784,24,,,,,,,,,,4742,75270,8242048,135,14306.625,5.261,576.100,13
,,,,,,,4526,71841,7866619,130,13266.5,5.415,592.969,44,,,,,,,,,,4660,73968,8099524,135,14306.625,5.170,566.138,9
,,,,,,,4525,71825,7864881,135,14306.625,5.020,549.737,37,,,,,,,,,,4849,76968,8428024,135,14306.625,5.380,589.099,7
,,,,,,,4614,73238,8019571,130,13266.5,5.521,604.498,41,,,,,,,,,,4926,78190,8561857,130,13266.5,5.894,645.374,39
,,,,,,,5029,79825,8740881,130,13266.5,6.017,658.869,12,,,,,,,,,,5173,82111,8991167,130,13266.5,6.189,677.735,11
,,200,0.47,94,0.47,0.275,21521,78258,7356269,135,14306.625,5.470,514.186,17,,,,,200,0.47,94,0.47,0.275,22005,80018,7521709,135,14306.625,5.593,525.750,44
,,,,,,,21516,78240,7354560,135,14306.625,5.469,514.067,40,,,,,,,,,,22133,80484,7565462,140,15386,5.231,491.711,48
,,,,,,,21400,77818,7314909,135,14306.625,5.439,511.295,61,,,,,,,,,,22249,80905,7605113,135,14306.625,5.655,531.580,41
,,,,,,,21539,78324,7362422,135,14306.625,5.475,514.616,76,,,,,,,,,,23149,84178,7912749,135,14306.625,5.884,553.083,57
,,,,,,,22153,80556,7572298,130,13266.5,6.072,570.783,31,,,,,,,,,,22533,81938,7702189,135,14306.625,5.727,538.365,50
,,,,,,,22591,82149,7722015,130,13266.5,6.192,582.069,43,,,,,,,,,,22731,82658,7769869,135,14306.625,5.778,543.096,28
,,,0.66,132,0.66,0.275,18830,68473,9038400,140,15386,4.450,587.443,13,,,,,,0.66,132,0.66,0.275,20700,75273,9936000,135,14306.625,5.261,694.503,8
,,,,,,,18956,68931,9098880,135,14306.625,4.818,635.991,7,,,,,,,,,,20645,75073,9909600,140,15386,4.879,644.066,21
,,,,,,,19052,69280,9144960,140,15386,4.503,594.369,-2,,,,,,,,,,20882,75935,10023360,135,14306.625,5.308,700.610,-10
,,,,,,,18937,68862,9089760,135,14306.625,4.813,635.353,357,,,,,,,,,,21047,76535,10102560,135,14306.625,5.350,706.146,9
,,,,,,,18852,68553,9048960,140,15386,4.456,588.129,13,,,,,,,,,,21069,76615,10113120,140,15386,4.979,657.294,-13
,,,,,,,19661,71495,9437280,135,14306.625,4.997,659.644,-290,,,,,,,,,,21669,78796,10401120,135,14306.625,5.508,727.014,-281
,,300,0.28,84,0.28,0.093,9118,98149,8244478,145,16504.625,5.947,499.525,44,,,,,300,0.28,84,0.28,0.093,9976,107384,9020280,140,15386,6.979,586.265,35
,,,,,,,8978,96642,8117890,145,16504.625,5.855,491.855,31,,,,,,,,,,10047,108149,9084478,145,16504.625,6.553,550.420,33
,,,,,,,9086,97804,8215544,145,16504.625,5.926,497.772,20,,,,,,,,,,10121,108945,9151389,140,15386,7.081,594.787,40
,,,,,,,9065,97578,8196555,145,16504.625,5.912,496.622,13,,,,,,,,,,10216,109968,9237287,140,15386,7.147,600.370,21
,,,,,,,9137,98353,8261658,145,16504.625,5.959,500.566,29,,,,,,,,,,10530,113348,9521206,140,15386,7.367,618.823,27
,,,,,,,9309,100205,8417180,145,16504.625,6.071,509.989,13,,,,,,,,,,10807,116329,9771668,140,15386,7.561,635.101,8
,,,0.56,168,0.56,0.093,8118,87384,14680560,145,16504.625,5.295,889.482,133,,,,,,0.56,168,0.56,0.093,9098,97933,16452788,140,15386,6.365,1069.335,100
,,,,,,,8175,87998,14783638,145,16504.625,5.332,895.727,84,,,,,,,,,,9055,97470,16375027,140,15386,6.335,1064.281,114
,,,,,,,8229,88579,14881292,145,16504.625,5.367,901.644,51,,,,,,,,,,9046,97374,16358751,140,15386,6.329,1063.223,94
,,,,,,,8063,86792,14581098,145,16504.625,5.259,883.455,56,,,,,,,,,,9203,99064,16642670,140,15386,6.439,1081.676,78
,,,,,,,8191,88170,14812573,145,16504.625,5.342,897.480,72,,,,,,,,,,9358,100732,16922971,135,14306.625,7.041,1182.877,90
,,,,,,,8593,92497,15539548,140,15386,6.012,1009.980,69,,,,,,,,,,9501,102271,17181572,140,15386,6.647,1116.702,161
