PrintPol,GlycType,DP,Valency,GlycSpace,PolSpace,GlycDen,MVF,Status,Experiment,Self-model,Cross-model
5.0,2-6 SiaLac,200.0,110.0,1.82,0.074,8.182,101.68662918601808,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,200.0,110.0,1.82,0.078,8.543,120.9177104061805,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,300.0,120.0,2.5,0.085,10.149,79.41669129963545,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,300.0,120.0,2.5,0.038,4.53,137.7483443708609,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,300.0,120.0,2.5,0.036,4.374,60.81390032007317,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,300.0,120.0,2.5,0.034,4.024,136.18290258449304,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,300.0,120.0,2.5,0.033,4.005,69.66292134831461,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,300.0,120.0,2.5,0.032,3.83,172.3237597911227,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,150.0,62.0,2.44,0.035,2.15,304.1860465116279,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,150.0,62.0,2.44,0.043,2.681,279.3733681462141,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,150.0,62.0,2.44,0.041,2.572,176.5163297045101,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,150.0,62.0,2.44,0.043,2.681,169.3397985826184,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,150.0,62.0,2.44,0.038,2.368,174.4087837837838,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,200.0,110.0,1.82,0.085,9.342,131.12823806465425,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,200.0,110.0,1.82,0.081,8.96,113.95089285714285,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,200.0,110.0,1.82,0.075,8.304,96.09826589595376,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,200.0,110.0,1.82,0.08,8.808,82.19800181653042,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,200.0,110.0,1.82,0.072,7.963,97.57629034283562,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,200.0,110.0,1.82,0.082,8.984,104.74176313446127,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,300.0,120.0,2.5,0.046,5.468,73.33577176298463,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,300.0,120.0,2.5,0.043,5.177,83.44601120339966,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,300.0,120.0,2.5,0.044,5.286,117.66931517215286,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,300.0,120.0,2.5,0.041,4.905,39.347604485219165,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,300.0,120.0,2.5,0.038,4.508,67.65749778172139,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,300.0,120.0,2.5,0.041,4.977,102.06951979103877,Others,Binder,Non-binder,Non-binder
1.0,2-3 SiaLac,150.0,60.0,2.5,0.02,1.194,1277.2194304857621,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,150.0,60.0,2.5,0.021,1.255,999.203187250996,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,150.0,60.0,2.5,0.022,1.33,796.9924812030075,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,150.0,60.0,2.5,0.022,1.291,1057.3199070487995,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,150.0,60.0,2.5,0.021,1.278,865.414710485133,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,150.0,60.0,2.5,0.022,1.317,789.6735003796507,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,200.0,116.0,1.72,0.035,4.102,487.07947342759627,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,200.0,116.0,1.72,0.033,3.876,478.328173374613,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,200.0,116.0,1.72,0.035,4.084,339.61802154750245,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,200.0,116.0,1.72,0.035,4.084,396.669931439765,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,200.0,116.0,1.72,0.034,3.973,339.0385099421093,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,200.0,116.0,1.72,0.031,3.622,305.35615681943676,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.921,1325.7328990228013,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.921,1056.4603691639522,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.884,1142.5339366515836,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.865,1056.6473988439307,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.822,1008.5158150851582,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.902,961.1973392461197,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,150.0,60.0,2.5,0.054,3.225,457.984496124031,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,150.0,60.0,2.5,0.056,3.332,362.8451380552221,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,150.0,60.0,2.5,0.048,2.855,341.85639229422065,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,150.0,60.0,2.5,0.052,3.148,265.8831003811944,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,150.0,60.0,2.5,0.053,3.174,392.87964713295526,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,150.0,60.0,2.5,0.043,2.555,518.5909980430528,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,200.0,116.0,1.72,0.075,8.667,269.5280950732664,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,200.0,116.0,1.72,0.068,7.838,257.8463893850472,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,200.0,116.0,1.72,0.074,8.537,224.20053883097106,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,200.0,116.0,1.72,0.065,7.493,200.45375683971707,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,200.0,116.0,1.72,0.067,7.735,174.53135100193924,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,200.0,116.0,1.72,0.062,7.218,177.0573566084788,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,300.0,147.0,2.04,0.019,2.725,439.26605504587155,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,300.0,147.0,2.04,0.018,2.707,347.247875877355,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,300.0,147.0,2.04,0.017,2.534,372.92817679558016,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,300.0,147.0,2.04,0.018,2.615,405.736137667304,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,300.0,147.0,2.04,0.016,2.346,345.69479965899404,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,300.0,147.0,2.04,0.019,2.725,423.48623853211006,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,150.0,60.0,2.5,0.052,3.095,425.52504038772213,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,150.0,60.0,2.5,0.053,3.161,631.7621006010756,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,150.0,60.0,2.5,0.047,2.831,726.9516072059344,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,150.0,60.0,2.5,0.048,2.898,469.9792960662526,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,150.0,60.0,2.5,0.049,2.911,427.68807969769836,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,150.0,60.0,2.5,0.049,2.911,614.9089659910684,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,200.0,116.0,1.72,0.092,10.646,220.45838812699603,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,200.0,116.0,1.72,0.091,10.508,228.39741149600306,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,200.0,116.0,1.72,0.088,10.164,295.0609996064542,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,200.0,116.0,1.72,0.086,9.974,282.8353719671145,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,200.0,116.0,1.72,0.084,9.75,276.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,200.0,116.0,1.72,0.084,9.785,263.1578947368421,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,300.0,147.0,2.04,0.135,19.84,213.5584677419355,Gained in MDCK,Binder,Binder,Non-binder
10.0,2-3 SiaLac,300.0,147.0,2.04,0.125,18.436,202.80972011282273,Gained in MDCK,Binder,Binder,Non-binder
10.0,2-3 SiaLac,300.0,147.0,2.04,0.132,19.457,183.48152335920233,Gained in MDCK,Binder,Binder,Non-binder
10.0,2-3 SiaLac,300.0,147.0,2.04,0.112,16.488,217.49150897622513,Gained in MDCK,Binder,Binder,Non-binder
10.0,2-3 SiaLac,300.0,147.0,2.04,0.119,17.525,251.46932952924396,Gained in MDCK,Binder,Binder,Non-binder
10.0,2-3 SiaLac,300.0,147.0,2.04,0.143,20.958,196.2973566179979,Gained in MDCK,Binder,Binder,Non-binder
1.0,2-6 SiaLac,150.0,62.0,2.44,0.014,0.864,577.5462962962963,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,150.0,62.0,2.44,0.011,0.706,1314.4475920679888,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,200.0,110.0,1.82,0.024,2.641,115.86520257478227,Gained in MDCK,Binder,Binder,Non-binder
1.0,2-6 SiaLac,200.0,110.0,1.82,0.022,2.442,52.006552006552006,Others,Non-binder,Binder,Non-binder
1.0,2-6 SiaLac,200.0,110.0,1.82,0.023,2.58,146.89922480620154,Gained in MDCK,Binder,Binder,Non-binder
1.0,2-6 SiaLac,200.0,110.0,1.82,0.023,2.519,174.67248908296943,Gained in MDCK,Binder,Binder,Non-binder
1.0,2-6 SiaLac,200.0,110.0,1.82,0.022,2.473,240.19409623938537,Gained in MDCK,Binder,Binder,Non-binder
1.0,2-6 SiaLac,200.0,110.0,1.82,0.021,2.32,332.7586206896552,Gained in MDCK,Binder,Binder,Non-binder
1.0,2-6 SiaLac,300.0,120.0,2.5,0.011,1.378,199.5645863570392,Gained in MDCK,Binder,Binder,Non-binder
1.0,2-6 SiaLac,300.0,120.0,2.5,0.011,1.344,519.3452380952381,Gained in MDCK,Binder,Binder,Non-binder
1.0,2-6 SiaLac,300.0,120.0,2.5,0.011,1.327,36.17181612660136,Others,Non-binder,Binder,Non-binder
1.0,2-6 SiaLac,300.0,120.0,2.5,0.012,1.471,16.315431679129844,Others,Non-binder,Binder,Non-binder
1.0,2-6 SiaLac,300.0,120.0,2.5,0.011,1.326,14.328808446455504,Others,Non-binder,Binder,Non-binder
5.0,2-6 SiaLac,150.0,62.0,2.44,0.038,2.309,147.24989172802077,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,150.0,62.0,2.44,0.036,2.228,240.57450628366246,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,150.0,62.0,2.44,0.036,2.216,187.2743682310469,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,200.0,110.0,1.82,0.058,6.332,92.7037271004422,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,200.0,110.0,1.82,0.063,6.876,63.5543920884235,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,200.0,110.0,1.82,0.062,6.805,74.35709037472446,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,200.0,110.0,1.82,0.061,6.662,66.34644250975683,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,200.0,110.0,1.82,0.06,6.647,70.5581465322702,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,200.0,110.0,1.82,0.06,6.647,68.30148939371145,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,300.0,120.0,2.5,0.026,3.164,128.31858407079645,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,300.0,120.0,2.5,0.026,3.113,82.55701895277868,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,300.0,120.0,2.5,0.027,3.215,35.769828926905134,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,300.0,120.0,2.5,0.027,3.198,43.777360850531586,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,300.0,120.0,2.5,0.026,3.113,67.13780918727915,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,300.0,120.0,2.5,0.026,3.096,68.7984496124031,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,150.0,62.0,2.44,0.038,2.366,179.62806424344885,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,150.0,62.0,2.44,0.037,2.289,56.3564875491481,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,150.0,62.0,2.44,0.037,2.264,212.0141342756184,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,150.0,62.0,2.44,0.034,2.084,256.2380038387716,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,150.0,62.0,2.44,0.027,1.679,412.74568195354374,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,200.0,110.0,1.82,0.076,8.334,72.23422126229902,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,200.0,110.0,1.82,0.07,7.687,91.32301287888643,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,200.0,110.0,1.82,0.075,8.22,85.52311435523114,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,200.0,110.0,1.82,0.064,7.027,116.40814003130781,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,200.0,110.0,1.82,0.072,7.948,118.52038248616003,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,200.0,110.0,1.82,0.074,8.12,152.58620689655174,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,300.0,120.0,2.5,0.036,4.359,87.86418903418215,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,300.0,120.0,2.5,0.034,4.099,96.36496706513783,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,300.0,120.0,2.5,0.036,4.327,132.19320545412526,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,300.0,120.0,2.5,0.033,4.002,125.43728135932035,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,300.0,120.0,2.5,0.033,3.918,165.90096988259316,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,300.0,120.0,2.5,0.034,4.099,217.61405220785556,Others,Binder,Non-binder,Non-binder
1.0,2-3 SiaLac,150.0,60.0,2.5,0.015,0.898,991.0913140311803,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,150.0,60.0,2.5,0.015,0.887,843.2919954904171,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,150.0,60.0,2.5,0.016,0.968,1231.404958677686,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,150.0,60.0,2.5,0.016,0.934,943.254817987152,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,150.0,60.0,2.5,0.015,0.888,970.7207207207207,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,200.0,116.0,1.72,0.022,2.593,480.9101426918627,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,200.0,116.0,1.72,0.024,2.736,297.5146198830409,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,200.0,116.0,1.72,0.022,2.502,418.4652278177458,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,200.0,116.0,1.72,0.022,2.563,403.82364416699176,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,200.0,116.0,1.72,0.018,2.077,324.02503610977374,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,200.0,116.0,1.72,0.022,2.559,226.26025791324736,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,300.0,147.0,2.04,0.004,0.654,1922.0183486238532,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,300.0,147.0,2.04,0.004,0.623,1460.6741573033707,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,300.0,147.0,2.04,0.004,0.591,2289.340101522843,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,300.0,147.0,2.04,0.004,0.531,2077.2128060263653,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,300.0,147.0,2.04,0.003,0.507,1850.0986193293886,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,300.0,147.0,2.04,0.004,0.604,1746.6887417218543,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,150.0,60.0,2.5,0.036,2.142,335.66760037348274,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,150.0,60.0,2.5,0.037,2.196,480.4189435336976,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,150.0,60.0,2.5,0.031,1.888,590.042372881356,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,150.0,60.0,2.5,0.037,2.207,524.6941549614862,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,150.0,60.0,2.5,0.035,2.075,625.0602409638553,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,150.0,60.0,2.5,0.038,2.272,699.3838028169015,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,200.0,116.0,1.72,0.048,5.518,264.226168901776,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,200.0,116.0,1.72,0.046,5.305,284.8256361922715,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,200.0,116.0,1.72,0.044,5.051,239.35854286279942,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,200.0,116.0,1.72,0.039,4.563,276.79158448389217,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,200.0,116.0,1.72,0.043,5.022,281.3620071684588,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,200.0,116.0,1.72,0.042,4.881,314.6896127842655,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,300.0,147.0,2.04,0.012,1.73,816.1849710982659,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,300.0,147.0,2.04,0.016,2.342,729.7181895815542,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,300.0,147.0,2.04,0.014,2.067,672.4721819061441,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,300.0,147.0,2.04,0.011,1.656,721.6183574879227,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,300.0,147.0,2.04,0.011,1.551,867.1824629271438,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,300.0,147.0,2.04,0.011,1.656,925.7246376811595,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,150.0,60.0,2.5,0.037,2.248,659.2526690391459,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,150.0,60.0,2.5,0.033,1.953,730.6707629288275,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,150.0,60.0,2.5,0.039,2.351,863.4623564440664,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,150.0,60.0,2.5,0.027,1.628,971.1302211302212,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,150.0,60.0,2.5,0.034,2.012,1019.3836978131212,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,150.0,60.0,2.5,0.044,2.634,1105.1632498101746,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,200.0,116.0,1.72,0.06,6.984,336.9129438717068,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,200.0,116.0,1.72,0.059,6.825,397.5091575091575,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,200.0,116.0,1.72,0.062,7.21,407.2122052704577,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,200.0,116.0,1.72,0.066,7.682,368.3936474876334,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,200.0,116.0,1.72,0.066,7.64,387.56544502617805,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,200.0,116.0,1.72,0.065,7.583,449.9538441250165,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,300.0,147.0,2.04,0.051,7.432,412.54036598493,Gained in MDCK,Binder,Binder,Non-binder
10.0,2-3 SiaLac,300.0,147.0,2.04,0.058,8.592,400.8379888268156,Gained in MDCK,Binder,Binder,Non-binder
10.0,2-3 SiaLac,300.0,147.0,2.04,0.035,5.159,738.3213801124249,Gained in MDCK,Binder,Binder,Non-binder
10.0,2-3 SiaLac,300.0,147.0,2.04,0.06,8.85,395.02824858757066,Gained in MDCK,Binder,Binder,Non-binder
10.0,2-3 SiaLac,300.0,147.0,2.04,0.065,9.557,395.10306581563253,Gained in MDCK,Binder,Binder,Non-binder
10.0,2-3 SiaLac,300.0,147.0,2.04,0.053,7.852,461.4111054508405,Gained in MDCK,Binder,Binder,Non-binder
