PrintPol,GlycType,Valency,GlycSpace,PolSpace,GlycDen,MVF,DP,Status,Experiment,Self-model,Cross-model
10.0,2-6 SiaLac,78.0,0.39,5.13,400.139,2.309197553850037,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,78.0,0.39,5.112,398.751,2.1416874189657205,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,78.0,0.39,5.168,403.073,3.3046123158832272,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,78.0,0.39,5.223,407.395,2.047153254212742,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,78.0,0.39,5.151,401.784,2.030941998685861,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,78.0,0.39,4.867,379.663,1.8542760290046698,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,98.0,0.49,5.012,491.143,0.9141940331023756,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,98.0,0.49,4.708,461.414,1.2808454013098867,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,98.0,0.49,4.642,454.913,1.5519450971944087,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,98.0,0.49,5.105,500.33,1.115263925808966,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,98.0,0.49,4.774,467.841,0.9746901190789178,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,98.0,0.49,4.615,452.248,0.933116343245299,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,105.0,0.35,6.369,668.786,0.5173553274141505,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,105.0,0.35,5.948,624.508,0.5268147085385615,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,105.0,0.35,6.356,667.422,0.5543718966411056,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,105.0,0.35,6.556,688.381,0.44306859137599675,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,105.0,0.35,6.242,655.398,-0.25480700276778384,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,105.0,0.35,6.48,680.442,0.43060246134130464,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,141.0,0.47,5.213,735.008,0.1333318821019635,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,141.0,0.47,5.658,797.782,0.18676781376365975,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,141.0,0.47,5.775,814.225,0.22352543830022414,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,141.0,0.47,5.888,830.245,0.2204168649013243,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,141.0,0.47,6.672,940.788,0.18282546120911405,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,141.0,0.47,7.824,1103.154,0.12146989450249013,300.0,Others,Non-binder,Non-binder,Non-binder
1.0,2-3 SiaLac,51.0,0.34,0.489,24.953,105.67867591071214,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,51.0,0.34,0.497,25.35,94.87179487179486,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,51.0,0.34,0.486,24.784,96.67527437056165,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,51.0,0.34,0.484,24.671,98.65834380446678,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,51.0,0.34,0.488,24.897,101.6588343977186,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,51.0,0.34,0.447,22.782,110.74532525678167,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,87.0,0.58,0.619,53.873,46.423997178549556,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,87.0,0.58,0.519,45.147,59.29519126409286,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,87.0,0.58,0.6,52.164,52.871712292002144,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,87.0,0.58,0.497,43.199,56.89946526539966,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,87.0,0.58,0.476,41.429,56.0235583769823,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,87.0,0.58,0.838,72.92,34.380142622051565,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,74.0,0.37,0.653,48.358,58.54253691219654,200.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,74.0,0.37,0.657,48.583,54.79282876726427,200.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,74.0,0.37,0.594,43.951,61.93260676662647,200.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,74.0,0.37,0.657,48.64,54.91365131578947,200.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,74.0,0.37,0.602,44.563,56.75111639701097,200.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,74.0,0.37,0.617,45.63,55.13916283147052,200.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,104.0,0.52,0.574,59.688,45.70432917839432,200.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,104.0,0.52,0.581,60.455,43.470349846993635,200.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,104.0,0.52,0.575,59.794,41.22487206074188,200.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,104.0,0.52,0.567,58.948,42.30847526633643,200.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,104.0,0.52,0.536,55.796,45.07491576457094,200.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,104.0,0.52,0.591,61.486,38.36645740493771,200.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,108.0,0.36,0.528,57.047,40.96622083545147,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,108.0,0.36,0.582,62.894,35.86987629980602,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,108.0,0.36,0.581,62.732,37.65223490403622,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,108.0,0.36,0.586,63.301,33.364401826195476,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,108.0,0.36,0.561,60.598,36.40384171094755,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,108.0,0.36,0.583,63.016,33.76920147264187,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,138.0,0.46,0.739,101.962,19.41899923500912,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,138.0,0.46,0.731,100.82,18.875223170005953,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,138.0,0.46,0.752,103.831,19.676204601708545,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,138.0,0.46,0.704,97.126,20.179972406976503,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,138.0,0.46,0.74,102.066,18.52722748025787,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,138.0,0.46,0.74,102.17,17.57854556131937,300.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,51.0,0.34,2.649,135.122,16.75522860822072,150.0,Others,Binder,Non-binder,Binder
5.0,2-3 SiaLac,51.0,0.34,2.708,138.121,15.674662071661803,150.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,51.0,0.34,2.752,140.328,16.988769169374606,150.0,Others,Binder,Non-binder,Binder
5.0,2-3 SiaLac,51.0,0.34,2.836,144.628,16.117211051801867,150.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,51.0,0.34,2.81,143.327,17.205411401899156,150.0,Others,Binder,Non-binder,Binder
5.0,2-3 SiaLac,51.0,0.34,2.636,134.443,18.24565057310533,150.0,Others,Binder,Non-binder,Binder
5.0,2-3 SiaLac,87.0,0.58,1.807,157.181,14.384690261545606,150.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,87.0,0.58,1.712,148.939,14.757719603327537,150.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,87.0,0.58,1.725,150.097,15.083579285395443,150.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,87.0,0.58,1.767,153.765,14.970897148245701,150.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,87.0,0.58,1.628,141.632,15.328456845910528,150.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,87.0,0.58,1.73,150.483,15.403733312068473,150.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,74.0,0.37,2.792,206.577,9.236265411928724,200.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,74.0,0.37,2.571,190.284,8.865695486746127,200.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,74.0,0.37,2.601,192.505,10.410119217682658,200.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,74.0,0.37,2.819,208.613,8.422293912651657,200.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,74.0,0.37,2.702,199.973,9.68130697644182,200.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,74.0,0.37,2.717,201.075,10.553276140743504,200.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,104.0,0.52,2.414,251.056,6.859027467975272,200.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,104.0,0.52,2.43,252.678,6.929768321737548,200.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,104.0,0.52,2.752,286.201,5.765179017543614,200.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,104.0,0.52,2.808,292.043,6.18059669295275,200.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,104.0,0.52,2.572,267.524,6.862935661847161,200.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,104.0,0.52,2.785,289.664,6.8009832081308,200.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,108.0,0.36,2.549,275.339,4.783194534737179,300.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,108.0,0.36,2.752,297.171,4.216427578734129,300.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,108.0,0.36,2.585,279.143,4.649946443220858,300.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,108.0,0.36,2.685,289.99,5.072588709955515,300.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,108.0,0.36,2.902,313.446,4.769561583175411,300.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,108.0,0.36,3.266,352.728,3.4615908008437097,300.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,138.0,0.46,2.726,376.224,2.9556859743131754,300.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,138.0,0.46,2.728,376.448,3.153157939476369,300.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,138.0,0.46,2.738,377.84,2.810713529536312,300.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,138.0,0.46,2.843,392.348,3.0610580403111523,300.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,138.0,0.46,2.803,386.749,3.4078950430382493,300.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-3 SiaLac,138.0,0.46,2.784,384.174,3.2198951516760634,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,51.0,0.34,4.988,254.401,7.7554726593055845,150.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,51.0,0.34,4.629,236.08,8.645374449339206,150.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,51.0,0.34,5.014,255.702,7.809872429625111,150.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,51.0,0.34,0.578,29.475,63.375742154368105,150.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,51.0,0.34,4.717,240.553,7.2291761067207645,150.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,51.0,0.34,5.17,263.681,7.186714249415013,150.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,87.0,0.58,3.449,300.097,6.831124603045016,150.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,87.0,0.58,3.512,305.503,6.566220298982334,150.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,87.0,0.58,3.746,325.916,6.495538727770346,150.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,87.0,0.58,3.549,308.785,7.361108862153277,150.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,87.0,0.58,3.885,337.991,5.704293901316899,150.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,87.0,0.58,3.455,300.58,6.497438285980438,150.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,74.0,0.37,5.336,394.873,3.6745991749245963,200.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,74.0,0.37,5.447,403.092,3.6716183898464867,200.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,74.0,0.37,5.576,412.647,3.799857990001139,200.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,74.0,0.37,5.554,410.973,3.9126657955632123,200.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,74.0,0.37,5.065,374.814,3.7485259355306897,200.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,74.0,0.37,5.445,402.904,3.417687588110319,200.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,104.0,0.52,4.055,421.681,3.158785906882217,200.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,104.0,0.52,4.068,423.101,2.9283788031699287,200.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,104.0,0.52,4.154,432.06,3.094477618849234,200.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,104.0,0.52,4.315,448.81,2.854214478287026,200.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,104.0,0.52,4.416,459.282,2.1838434774278115,200.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,104.0,0.52,5.207,541.541,1.791184785639499,200.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,108.0,0.36,4.733,511.156,2.240020659055161,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,108.0,0.36,4.74,511.946,2.1213174827032537,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,108.0,0.36,4.885,527.545,2.416855434133581,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,108.0,0.36,5.407,583.925,2.3838677912403137,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,108.0,0.36,5.465,590.205,1.6384137714861784,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,108.0,0.36,7.571,817.678,1.0248533041123769,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,138.0,0.46,5.432,749.555,1.3501344130850972,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,138.0,0.46,5.421,748.101,0.8942642771497431,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,138.0,0.46,5.538,764.195,1.4852230124510104,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,138.0,0.46,5.16,712.129,1.8774688293834403,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,138.0,0.46,6.214,857.539,1.1124858461247826,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,138.0,0.46,7.608,1049.849,0.801067582099902,300.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,44.0,0.29,0.379,16.499,-38.24474210558216,150.0,Others,Non-binder,Binder,Binder
1.0,2-6 SiaLac,44.0,0.29,0.404,17.592,8.185538881309688,150.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,44.0,0.29,0.336,14.624,5.060175054704595,150.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,44.0,0.29,0.321,13.948,6.882707198164611,150.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,44.0,0.29,0.37,16.082,4.663599054843925,150.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,44.0,0.29,0.437,19.027,2.2599463919693066,150.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,60.0,0.4,0.278,16.694,-24.79932910027555,150.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,60.0,0.4,0.269,16.15,12.879256965944274,150.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,60.0,0.4,0.273,16.383,5.066227186717939,150.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,60.0,0.4,0.28,16.772,6.2604340567612695,150.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,60.0,0.4,0.243,14.573,7.06786523022027,150.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,60.0,0.4,0.304,18.234,6.635954809696171,150.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,78.0,0.39,0.52,40.583,3.8439740778158344,200.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,78.0,0.39,0.548,42.734,-8.400804979641503,200.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,78.0,0.39,0.54,42.156,6.9503747983679665,200.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,78.0,0.39,0.511,39.895,6.993357563604461,200.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,78.0,0.39,0.516,40.26,6.284153005464481,200.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,78.0,0.39,0.513,40.023,6.246408315218749,200.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,98.0,0.49,0.359,35.216,5.026124488868696,200.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,98.0,0.49,0.367,35.995,8.3344909015141,200.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,98.0,0.49,0.363,35.565,8.041613946295517,200.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,98.0,0.49,0.323,31.659,9.254872232224644,200.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,98.0,0.49,0.327,32.033,8.210283145506196,200.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,98.0,0.49,0.362,35.445,8.717731696995346,200.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,105.0,0.35,0.361,37.912,5.143490187803335,300.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,105.0,0.35,0.42,44.131,8.180190795585869,300.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,105.0,0.35,0.415,43.535,8.338118755024693,300.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,105.0,0.35,0.369,38.79,8.223769012632122,300.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,105.0,0.35,0.357,37.486,7.229365629835139,300.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,105.0,0.35,0.345,36.262,7.859467210854338,300.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,141.0,0.47,0.291,41.081,3.18882208320148,300.0,Others,Binder,Non-binder,Binder
1.0,2-6 SiaLac,141.0,0.47,0.224,31.553,7.923176877000602,300.0,Others,Binder,Non-binder,Binder
1.0,2-6 SiaLac,141.0,0.47,0.206,29.079,8.528491351146876,300.0,Others,Binder,Non-binder,Binder
1.0,2-6 SiaLac,141.0,0.47,0.205,28.955,7.908824037299258,300.0,Others,Binder,Non-binder,Binder
1.0,2-6 SiaLac,141.0,0.47,0.205,28.955,6.216542911414264,300.0,Others,Binder,Non-binder,Binder
1.0,2-6 SiaLac,141.0,0.47,0.248,34.91,6.473789745058723,300.0,Others,Binder,Non-binder,Binder
5.0,2-6 SiaLac,44.0,0.29,1.798,78.234,2.5564332643096352,150.0,Others,Binder,Non-binder,Binder
5.0,2-6 SiaLac,44.0,0.29,1.83,79.585,2.261732738581391,150.0,Others,Binder,Non-binder,Binder
5.0,2-6 SiaLac,44.0,0.29,1.742,75.772,2.4547326189093597,150.0,Others,Binder,Non-binder,Binder
5.0,2-6 SiaLac,44.0,0.29,1.721,74.855,1.7634092578986038,150.0,Others,Binder,Non-binder,Binder
5.0,2-6 SiaLac,44.0,0.29,1.777,77.317,2.6643558337752373,150.0,Others,Binder,Non-binder,Binder
5.0,2-6 SiaLac,44.0,0.29,1.746,75.932,3.239740820734341,150.0,Others,Binder,Non-binder,Binder
5.0,2-6 SiaLac,60.0,0.4,0.796,47.753,4.837392415136222,150.0,Others,Binder,Non-binder,Binder
5.0,2-6 SiaLac,60.0,0.4,0.833,50.004,5.939524838012959,150.0,Others,Binder,Non-binder,Binder
5.0,2-6 SiaLac,60.0,0.4,0.817,48.995,6.123073783039086,150.0,Others,Binder,Non-binder,Binder
5.0,2-6 SiaLac,60.0,0.4,0.835,50.082,5.4111257537638275,150.0,Others,Binder,Non-binder,Binder
5.0,2-6 SiaLac,60.0,0.4,0.747,44.796,4.710241985891598,150.0,Others,Binder,Non-binder,Binder
5.0,2-6 SiaLac,60.0,0.4,0.884,53.032,5.524966058228994,150.0,Others,Binder,Non-binder,Binder
5.0,2-6 SiaLac,78.0,0.39,2.32,180.926,1.7134076915423986,200.0,Others,Binder,Non-binder,Binder
5.0,2-6 SiaLac,78.0,0.39,1.541,120.213,2.570437473484565,200.0,Others,Binder,Non-binder,Binder
5.0,2-6 SiaLac,78.0,0.39,1.779,138.759,2.3782241151925283,200.0,Others,Binder,Non-binder,Binder
5.0,2-6 SiaLac,78.0,0.39,2.014,157.058,2.1520712093621466,200.0,Others,Binder,Non-binder,Binder
5.0,2-6 SiaLac,78.0,0.39,1.897,147.978,2.067874954385111,200.0,Others,Binder,Non-binder,Binder
5.0,2-6 SiaLac,78.0,0.39,1.763,137.486,2.160219949667603,200.0,Others,Binder,Non-binder,Binder
5.0,2-6 SiaLac,98.0,0.49,0.936,91.733,3.8917292577371283,200.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,98.0,0.49,0.858,84.118,4.600679997146865,200.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,98.0,0.49,0.947,92.835,4.028652986481392,200.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,98.0,0.49,0.953,93.372,3.96264404746605,200.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,98.0,0.49,1.026,100.544,3.948520050922979,200.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,98.0,0.49,0.831,81.452,4.677601532190738,200.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,0.35,1.766,185.412,1.0193514982849006,300.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,0.35,1.881,197.533,0.9922392714128779,300.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,0.35,1.881,197.504,-4.16700421257291,300.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,0.35,1.839,193.052,0.8857717091768021,300.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,0.35,1.781,186.954,1.0109438685452037,300.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,0.35,1.874,196.724,0.975986661515626,300.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,141.0,0.47,0.509,71.715,3.4720769713449067,300.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,141.0,0.47,0.462,65.138,3.561669071816758,300.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,141.0,0.47,0.457,64.395,3.928876465564097,300.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,141.0,0.47,0.503,70.867,4.37439146570336,300.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,141.0,0.47,0.46,64.82,3.6408515890157362,300.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,141.0,0.47,0.414,58.398,3.9727387924243978,300.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,44.0,0.29,3.766,165.726,2.0455450562977444,150.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,44.0,0.29,3.746,164.831,0.8554216136527717,150.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,44.0,0.29,3.447,151.67,1.1010747016549087,150.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,44.0,0.29,3.402,149.674,0.9487285700923339,150.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,44.0,0.29,3.432,150.992,0.9868072480661227,150.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,44.0,0.29,3.85,169.411,0.9031290766243042,150.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,60.0,0.4,1.179,70.736,5.216579959285229,150.0,Gained in egg,Binder,Binder,Non-binder
10.0,2-6 SiaLac,60.0,0.4,0.955,57.287,7.680625621868836,150.0,Gained in egg,Binder,Binder,Non-binder
10.0,2-6 SiaLac,60.0,0.4,1.072,64.322,4.275364571997139,150.0,Gained in egg,Binder,Binder,Non-binder
10.0,2-6 SiaLac,60.0,0.4,0.972,58.292,4.734783503739792,150.0,Gained in egg,Binder,Binder,Non-binder
10.0,2-6 SiaLac,60.0,0.4,0.946,56.785,4.613894514396407,150.0,Gained in egg,Binder,Binder,Non-binder
10.0,2-6 SiaLac,60.0,0.4,1.086,65.184,4.69440353460972,150.0,Gained in egg,Binder,Binder,Non-binder
10.0,2-6 SiaLac,78.0,0.39,2.873,224.128,1.4054468874928614,200.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,78.0,0.39,2.76,215.28,2.020624303232999,200.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,78.0,0.39,2.726,212.626,2.2904066294808723,200.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,78.0,0.39,2.682,209.179,2.1082422231677174,200.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,78.0,0.39,2.67,208.257,1.7574439274550195,200.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,78.0,0.39,2.68,209.068,1.434939828189871,200.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,98.0,0.49,0.729,71.394,4.776311734879681,200.0,Gained in egg,Binder,Binder,Non-binder
10.0,2-6 SiaLac,98.0,0.49,0.829,81.239,4.529844040423934,200.0,Gained in egg,Binder,Binder,Non-binder
